job_id,crane_id,yard_block,job_type,moves_planned,moves_min_accept,start_time_utc,end_time_utc
JOB_005872,CR_14,YB_02,stacking,15,11,2025-02-11 21:00:00+00:00,2025-02-11 21:15:00+00:00
JOB_005967,CR_10,YB_10,shuttle,10,8,2025-02-11 22:00:00+00:00,2025-02-11 23:30:00+00:00
JOB_005897,CR_05,YB_05,stacking,11,8,2025-02-11 22:00:00+00:00,2025-02-11 23:00:00+00:00
JOB_005842,CR_13,YB_01,retrieval,14,9,2025-02-11 22:00:00+00:00,2025-02-11 23:30:00+00:00
JOB_005867,CR_14,YB_02,stacking,20,17,2025-02-11 22:00:00+00:00,2025-02-11 23:00:00+00:00
JOB_005909,CR_06,YB_06,retrieval,12,8,2025-02-11 22:00:00+00:00,2025-02-11 22:15:00+00:00
JOB_005923,CR_07,YB_07,stacking,16,12,2025-02-11 22:00:00+00:00,2025-02-11 22:30:00+00:00
JOB_005931,CR_08,YB_08,stacking,11,9,2025-02-11 22:00:00+00:00,2025-02-11 22:15:00+00:00
JOB_005954,CR_09,YB_09,shuttle,19,15,2025-02-11 22:00:00+00:00,2025-02-11 22:30:00+00:00
JOB_005871,CR_14,YB_02,stacking,18,16,2025-02-11 22:00:00+00:00,2025-02-11 22:30:00+00:00
JOB_005855,CR_01,YB_01,stacking,17,15,2025-02-11 22:00:00+00:00,2025-02-11 22:30:00+00:00
JOB_005961,CR_10,YB_10,stacking,8,8,2025-02-11 22:00:00+00:00,2025-02-11 23:15:00+00:00
JOB_005934,CR_08,YB_08,stacking,19,14,2025-02-11 22:00:00+00:00,2025-02-11 23:00:00+00:00
JOB_005864,CR_02,YB_02,retrieval,30,26,2025-02-11 22:00:00+00:00,2025-02-11 23:30:00+00:00
JOB_005962,CR_10,YB_10,stacking,18,14,2025-02-11 22:00:00+00:00,2025-02-11 23:00:00+00:00
JOB_005849,CR_13,YB_01,shuttle,16,13,2025-02-11 22:00:00+00:00,2025-02-11 23:15:00+00:00
JOB_006072,CR_07,YB_07,retrieval,16,13,2025-02-12 06:00:00+00:00,2025-02-12 07:30:00+00:00
JOB_006026,CR_16,YB_04,retrieval,20,17,2025-02-12 06:00:00+00:00,2025-02-12 06:45:00+00:00
JOB_006096,CR_10,YB_10,stacking,11,8,2025-02-12 06:00:00+00:00,2025-02-12 06:15:00+00:00
JOB_006101,CR_10,YB_10,retrieval,12,10,2025-02-12 07:00:00+00:00,2025-02-12 08:15:00+00:00
JOB_006099,CR_10,YB_10,retrieval,19,15,2025-02-12 07:00:00+00:00,2025-02-12 07:30:00+00:00
JOB_006042,CR_05,YB_05,shuttle,20,17,2025-02-12 07:00:00+00:00,2025-02-12 07:30:00+00:00
JOB_006014,CR_03,YB_03,retrieval,13,10,2025-02-12 07:00:00+00:00,2025-02-12 08:15:00+00:00
JOB_006127,CR_12,YB_12,stacking,24,19,2025-02-12 07:00:00+00:00,2025-02-12 07:15:00+00:00
JOB_006044,CR_06,YB_06,stacking,9,8,2025-02-12 07:00:00+00:00,2025-02-12 08:00:00+00:00
JOB_006089,CR_09,YB_09,retrieval,23,19,2025-02-12 08:00:00+00:00,2025-02-12 09:00:00+00:00
JOB_006063,CR_07,YB_07,retrieval,26,23,2025-02-12 08:00:00+00:00,2025-02-12 08:30:00+00:00
JOB_006040,CR_05,YB_05,stacking,14,12,2025-02-12 08:00:00+00:00,2025-02-12 08:15:00+00:00
JOB_006001,CR_02,YB_02,stacking,10,8,2025-02-12 08:00:00+00:00,2025-02-12 08:45:00+00:00
JOB_006057,CR_06,YB_06,stacking,21,17,2025-02-12 08:00:00+00:00,2025-02-12 09:00:00+00:00
JOB_005996,CR_14,YB_02,retrieval,24,19,2025-02-12 09:00:00+00:00,2025-02-12 09:45:00+00:00
JOB_006005,CR_14,YB_02,stacking,10,8,2025-02-12 09:00:00+00:00,2025-02-12 09:45:00+00:00
JOB_006004,CR_14,YB_02,retrieval,22,18,2025-02-12 10:00:00+00:00,2025-02-12 11:30:00+00:00
JOB_006050,CR_06,YB_06,retrieval,8,8,2025-02-12 10:00:00+00:00,2025-02-12 10:30:00+00:00
JOB_006091,CR_09,YB_09,retrieval,22,20,2025-02-12 10:00:00+00:00,2025-02-12 11:15:00+00:00
JOB_006073,CR_07,YB_07,retrieval,12,8,2025-02-12 10:00:00+00:00,2025-02-12 10:45:00+00:00
JOB_006021,CR_03,YB_03,stacking,25,22,2025-02-12 10:00:00+00:00,2025-02-12 10:30:00+00:00
JOB_006002,CR_14,YB_02,retrieval,18,13,2025-02-12 11:00:00+00:00,2025-02-12 12:00:00+00:00
JOB_006095,CR_10,YB_10,retrieval,14,12,2025-02-12 11:00:00+00:00,2025-02-12 11:45:00+00:00
JOB_006078,CR_08,YB_08,stacking,26,21,2025-02-12 11:00:00+00:00,2025-02-12 12:30:00+00:00
JOB_006012,CR_15,YB_03,retrieval,14,12,2025-02-12 11:00:00+00:00,2025-02-12 11:45:00+00:00
JOB_006125,CR_12,YB_12,stacking,10,8,2025-02-12 11:00:00+00:00,2025-02-12 11:30:00+00:00
JOB_006109,CR_11,YB_11,retrieval,11,9,2025-02-12 11:00:00+00:00,2025-02-12 11:30:00+00:00
JOB_006130,CR_12,YB_12,retrieval,19,14,2025-02-12 11:00:00+00:00,2025-02-12 12:15:00+00:00
JOB_006022,CR_16,YB_04,stacking,23,21,2025-02-12 11:00:00+00:00,2025-02-12 12:30:00+00:00
JOB_006077,CR_08,YB_08,retrieval,10,8,2025-02-12 12:00:00+00:00,2025-02-12 13:30:00+00:00
JOB_006124,CR_12,YB_12,retrieval,25,22,2025-02-12 12:00:00+00:00,2025-02-12 12:15:00+00:00
JOB_006129,CR_12,YB_12,retrieval,12,8,2025-02-12 12:00:00+00:00,2025-02-12 12:30:00+00:00
JOB_006027,CR_16,YB_04,retrieval,17,14,2025-02-12 12:00:00+00:00,2025-02-12 12:45:00+00:00
JOB_006062,CR_07,YB_07,stacking,8,8,2025-02-12 12:00:00+00:00,2025-02-12 12:30:00+00:00
JOB_006025,CR_16,YB_04,stacking,16,12,2025-02-12 12:00:00+00:00,2025-02-12 13:30:00+00:00
JOB_006126,CR_12,YB_12,retrieval,20,16,2025-02-12 12:00:00+00:00,2025-02-12 12:45:00+00:00
JOB_006015,CR_03,YB_03,retrieval,10,8,2025-02-12 12:00:00+00:00,2025-02-12 12:15:00+00:00
JOB_005998,CR_14,YB_02,stacking,12,9,2025-02-12 12:00:00+00:00,2025-02-12 13:30:00+00:00
JOB_006076,CR_08,YB_08,shuttle,8,8,2025-02-12 13:00:00+00:00,2025-02-12 14:00:00+00:00
JOB_006106,CR_10,YB_10,stacking,22,18,2025-02-12 13:00:00+00:00,2025-02-12 13:45:00+00:00
JOB_006104,CR_10,YB_10,stacking,15,12,2025-02-12 13:00:00+00:00,2025-02-12 14:30:00+00:00
JOB_006031,CR_16,YB_04,stacking,8,8,2025-02-12 13:00:00+00:00,2025-02-12 13:30:00+00:00
JOB_006107,CR_10,YB_10,retrieval,22,17,2025-02-12 13:00:00+00:00,2025-02-12 13:45:00+00:00
JOB_006103,CR_10,YB_10,shuttle,22,19,2025-02-12 13:00:00+00:00,2025-02-12 14:15:00+00:00
JOB_006008,CR_03,YB_03,stacking,15,11,2025-02-12 13:00:00+00:00,2025-02-12 14:15:00+00:00
JOB_006114,CR_11,YB_11,stacking,21,18,2025-02-12 14:00:00+00:00,2025-02-12 15:30:00+00:00
JOB_006059,CR_07,YB_07,retrieval,18,13,2025-02-12 14:00:00+00:00,2025-02-12 14:45:00+00:00
JOB_006105,CR_10,YB_10,stacking,17,15,2025-02-12 14:00:00+00:00,2025-02-12 14:30:00+00:00
JOB_006009,CR_15,YB_03,retrieval,21,18,2025-02-12 14:00:00+00:00,2025-02-12 15:30:00+00:00
JOB_006108,CR_11,YB_11,retrieval,17,13,2025-02-12 14:00:00+00:00,2025-02-12 14:15:00+00:00
JOB_006064,CR_07,YB_07,stacking,19,14,2025-02-12 14:00:00+00:00,2025-02-12 15:15:00+00:00
JOB_006053,CR_06,YB_06,shuttle,15,13,2025-02-12 14:00:00+00:00,2025-02-12 14:45:00+00:00
JOB_006070,CR_07,YB_07,retrieval,12,8,2025-02-12 14:00:00+00:00,2025-02-12 15:15:00+00:00
JOB_005988,CR_01,YB_01,stacking,17,12,2025-02-12 14:00:00+00:00,2025-02-12 14:15:00+00:00
JOB_006030,CR_04,YB_04,retrieval,24,19,2025-02-12 14:00:00+00:00,2025-02-12 15:15:00+00:00
JOB_006065,CR_07,YB_07,stacking,20,17,2025-02-12 15:00:00+00:00,2025-02-12 15:45:00+00:00
JOB_006047,CR_06,YB_06,retrieval,13,9,2025-02-12 15:00:00+00:00,2025-02-12 16:00:00+00:00
JOB_006024,CR_16,YB_04,retrieval,29,27,2025-02-12 15:00:00+00:00,2025-02-12 16:30:00+00:00
JOB_006041,CR_05,YB_05,stacking,10,8,2025-02-12 15:00:00+00:00,2025-02-12 16:30:00+00:00
JOB_006117,CR_12,YB_12,stacking,19,17,2025-02-12 15:00:00+00:00,2025-02-12 15:15:00+00:00
JOB_006074,CR_08,YB_08,shuttle,16,14,2025-02-12 15:00:00+00:00,2025-02-12 16:00:00+00:00
JOB_006079,CR_08,YB_08,stacking,15,11,2025-02-12 15:00:00+00:00,2025-02-12 16:00:00+00:00
JOB_006020,CR_03,YB_03,retrieval,19,16,2025-02-12 15:00:00+00:00,2025-02-12 16:15:00+00:00
JOB_005990,CR_13,YB_01,retrieval,26,21,2025-02-12 15:00:00+00:00,2025-02-12 15:30:00+00:00
JOB_006029,CR_04,YB_04,stacking,21,16,2025-02-12 15:00:00+00:00,2025-02-12 16:00:00+00:00
JOB_006116,CR_11,YB_11,stacking,18,14,2025-02-12 16:00:00+00:00,2025-02-12 16:30:00+00:00
JOB_006120,CR_12,YB_12,stacking,11,8,2025-02-12 16:00:00+00:00,2025-02-12 17:00:00+00:00
JOB_006110,CR_11,YB_11,retrieval,18,15,2025-02-12 16:00:00+00:00,2025-02-12 17:15:00+00:00
JOB_006060,CR_07,YB_07,retrieval,17,14,2025-02-12 16:00:00+00:00,2025-02-12 16:30:00+00:00
JOB_006011,CR_15,YB_03,stacking,27,23,2025-02-12 16:00:00+00:00,2025-02-12 17:30:00+00:00
JOB_006032,CR_16,YB_04,stacking,22,17,2025-02-12 16:00:00+00:00,2025-02-12 17:00:00+00:00
JOB_006033,CR_04,YB_04,retrieval,15,11,2025-02-12 16:00:00+00:00,2025-02-12 17:30:00+00:00
JOB_006034,CR_05,YB_05,stacking,8,8,2025-02-12 16:00:00+00:00,2025-02-12 16:45:00+00:00
JOB_006035,CR_05,YB_05,stacking,18,14,2025-02-12 16:00:00+00:00,2025-02-12 16:30:00+00:00
JOB_006043,CR_06,YB_06,retrieval,15,11,2025-02-12 16:00:00+00:00,2025-02-12 16:15:00+00:00
JOB_006045,CR_06,YB_06,stacking,22,18,2025-02-12 16:00:00+00:00,2025-02-12 17:30:00+00:00
JOB_006093,CR_10,YB_10,retrieval,26,22,2025-02-12 17:00:00+00:00,2025-02-12 17:45:00+00:00
JOB_006102,CR_10,YB_10,retrieval,14,11,2025-02-12 17:00:00+00:00,2025-02-12 18:15:00+00:00
JOB_006080,CR_08,YB_08,retrieval,14,11,2025-02-12 17:00:00+00:00,2025-02-12 17:30:00+00:00
JOB_006123,CR_12,YB_12,shuttle,16,13,2025-02-12 17:00:00+00:00,2025-02-12 17:45:00+00:00
JOB_006016,CR_15,YB_03,stacking,14,11,2025-02-12 17:00:00+00:00,2025-02-12 17:30:00+00:00
JOB_006017,CR_03,YB_03,stacking,27,24,2025-02-12 17:00:00+00:00,2025-02-12 18:00:00+00:00
JOB_006115,CR_11,YB_11,retrieval,10,8,2025-02-12 18:00:00+00:00,2025-02-12 18:30:00+00:00
JOB_006003,CR_02,YB_02,retrieval,13,11,2025-02-12 18:00:00+00:00,2025-02-12 18:15:00+00:00
JOB_006039,CR_05,YB_05,stacking,17,14,2025-02-12 18:00:00+00:00,2025-02-12 18:15:00+00:00
JOB_005989,CR_13,YB_01,retrieval,14,9,2025-02-12 18:00:00+00:00,2025-02-12 19:30:00+00:00
JOB_006090,CR_09,YB_09,retrieval,28,25,2025-02-12 18:00:00+00:00,2025-02-12 18:30:00+00:00
JOB_006098,CR_10,YB_10,retrieval,19,14,2025-02-12 18:00:00+00:00,2025-02-12 18:15:00+00:00
JOB_006049,CR_06,YB_06,stacking,10,8,2025-02-12 18:00:00+00:00,2025-02-12 18:30:00+00:00
JOB_006000,CR_14,YB_02,stacking,16,14,2025-02-12 18:00:00+00:00,2025-02-12 19:30:00+00:00
JOB_006086,CR_09,YB_09,retrieval,27,22,2025-02-12 18:00:00+00:00,2025-02-12 19:30:00+00:00
JOB_005999,CR_14,YB_02,retrieval,12,10,2025-02-12 19:00:00+00:00,2025-02-12 19:45:00+00:00
JOB_006054,CR_06,YB_06,retrieval,8,8,2025-02-12 19:00:00+00:00,2025-02-12 19:45:00+00:00
JOB_006113,CR_11,YB_11,retrieval,10,8,2025-02-12 19:00:00+00:00,2025-02-12 20:30:00+00:00
JOB_006023,CR_04,YB_04,retrieval,26,22,2025-02-12 19:00:00+00:00,2025-02-12 19:30:00+00:00
JOB_006111,CR_11,YB_11,shuttle,16,11,2025-02-12 19:00:00+00:00,2025-02-12 20:30:00+00:00
JOB_005993,CR_01,YB_01,stacking,11,8,2025-02-12 19:00:00+00:00,2025-02-12 20:00:00+00:00
JOB_006069,CR_07,YB_07,retrieval,13,10,2025-02-12 19:00:00+00:00,2025-02-12 20:15:00+00:00
JOB_006018,CR_15,YB_03,stacking,13,10,2025-02-12 19:00:00+00:00,2025-02-12 19:45:00+00:00
JOB_006036,CR_05,YB_05,retrieval,11,8,2025-02-12 19:00:00+00:00,2025-02-12 19:45:00+00:00
JOB_006037,CR_05,YB_05,stacking,12,8,2025-02-12 19:00:00+00:00,2025-02-12 20:15:00+00:00
JOB_006118,CR_12,YB_12,shuttle,18,13,2025-02-12 19:00:00+00:00,2025-02-12 20:30:00+00:00
JOB_005991,CR_13,YB_01,retrieval,17,12,2025-02-12 19:00:00+00:00,2025-02-12 20:15:00+00:00
JOB_006067,CR_07,YB_07,stacking,12,10,2025-02-12 19:00:00+00:00,2025-02-12 19:15:00+00:00
JOB_006100,CR_10,YB_10,retrieval,23,19,2025-02-12 19:00:00+00:00,2025-02-12 20:30:00+00:00
JOB_006019,CR_03,YB_03,retrieval,13,8,2025-02-12 20:00:00+00:00,2025-02-12 20:30:00+00:00
JOB_006013,CR_15,YB_03,retrieval,20,15,2025-02-12 20:00:00+00:00,2025-02-12 21:30:00+00:00
JOB_006007,CR_03,YB_03,retrieval,18,13,2025-02-12 20:00:00+00:00,2025-02-12 20:30:00+00:00
JOB_006121,CR_12,YB_12,stacking,26,22,2025-02-12 20:00:00+00:00,2025-02-12 21:30:00+00:00
JOB_006092,CR_10,YB_10,retrieval,28,23,2025-02-12 20:00:00+00:00,2025-02-12 20:45:00+00:00
JOB_006088,CR_09,YB_09,stacking,17,12,2025-02-12 20:00:00+00:00,2025-02-12 20:15:00+00:00
JOB_005995,CR_13,YB_01,retrieval,24,20,2025-02-12 20:00:00+00:00,2025-02-12 21:00:00+00:00
JOB_006122,CR_12,YB_12,shuttle,14,12,2025-02-12 20:00:00+00:00,2025-02-12 21:00:00+00:00
JOB_006083,CR_08,YB_08,retrieval,26,21,2025-02-12 20:00:00+00:00,2025-02-12 20:15:00+00:00
JOB_006082,CR_08,YB_08,retrieval,30,26,2025-02-12 20:00:00+00:00,2025-02-12 20:15:00+00:00
JOB_006081,CR_08,YB_08,stacking,13,9,2025-02-12 20:00:00+00:00,2025-02-12 20:45:00+00:00
JOB_006038,CR_05,YB_05,shuttle,20,17,2025-02-12 20:00:00+00:00,2025-02-12 21:00:00+00:00
JOB_005994,CR_01,YB_01,stacking,9,8,2025-02-12 20:00:00+00:00,2025-02-12 20:30:00+00:00
JOB_005992,CR_01,YB_01,shuttle,20,15,2025-02-12 20:00:00+00:00,2025-02-12 21:00:00+00:00
JOB_006051,CR_06,YB_06,retrieval,16,11,2025-02-12 20:00:00+00:00,2025-02-12 21:30:00+00:00
JOB_006061,CR_07,YB_07,stacking,12,8,2025-02-12 20:00:00+00:00,2025-02-12 20:15:00+00:00
JOB_006131,CR_12,YB_12,shuttle,13,8,2025-02-12 20:00:00+00:00,2025-02-12 21:30:00+00:00
JOB_005997,CR_14,YB_02,stacking,16,14,2025-02-12 20:00:00+00:00,2025-02-12 21:00:00+00:00
JOB_006112,CR_11,YB_11,retrieval,18,13,2025-02-12 20:00:00+00:00,2025-02-12 20:15:00+00:00
JOB_006056,CR_06,YB_06,stacking,22,19,2025-02-12 21:00:00+00:00,2025-02-12 22:15:00+00:00
JOB_006058,CR_07,YB_07,shuttle,21,17,2025-02-12 21:00:00+00:00,2025-02-12 22:00:00+00:00
JOB_006055,CR_06,YB_06,retrieval,8,8,2025-02-12 21:00:00+00:00,2025-02-12 22:15:00+00:00
JOB_006097,CR_10,YB_10,stacking,10,8,2025-02-12 21:00:00+00:00,2025-02-12 21:45:00+00:00
JOB_006094,CR_10,YB_10,stacking,10,8,2025-02-12 21:00:00+00:00,2025-02-12 21:30:00+00:00
JOB_006006,CR_15,YB_03,stacking,17,12,2025-02-12 21:00:00+00:00,2025-02-12 22:15:00+00:00
JOB_006084,CR_09,YB_09,retrieval,19,15,2025-02-12 21:00:00+00:00,2025-02-12 22:15:00+00:00
JOB_006075,CR_08,YB_08,retrieval,25,21,2025-02-12 21:00:00+00:00,2025-02-12 21:15:00+00:00
JOB_006010,CR_15,YB_03,retrieval,14,11,2025-02-12 22:00:00+00:00,2025-02-12 23:00:00+00:00
JOB_006052,CR_06,YB_06,stacking,15,13,2025-02-12 22:00:00+00:00,2025-02-12 23:00:00+00:00
JOB_006048,CR_06,YB_06,stacking,12,10,2025-02-12 22:00:00+00:00,2025-02-12 23:15:00+00:00
JOB_006128,CR_12,YB_12,shuttle,16,14,2025-02-12 22:00:00+00:00,2025-02-12 22:30:00+00:00
JOB_006068,CR_07,YB_07,retrieval,25,23,2025-02-12 22:00:00+00:00,2025-02-12 22:15:00+00:00
JOB_006066,CR_07,YB_07,stacking,11,8,2025-02-12 22:00:00+00:00,2025-02-12 22:15:00+00:00
JOB_006071,CR_07,YB_07,stacking,19,16,2025-02-12 22:00:00+00:00,2025-02-12 22:30:00+00:00
JOB_006085,CR_09,YB_09,retrieval,27,24,2025-02-12 22:00:00+00:00,2025-02-12 22:45:00+00:00
JOB_006087,CR_09,YB_09,retrieval,8,8,2025-02-12 22:00:00+00:00,2025-02-12 22:45:00+00:00
JOB_006119,CR_12,YB_12,retrieval,8,8,2025-02-12 22:00:00+00:00,2025-02-12 22:15:00+00:00
JOB_006028,CR_16,YB_04,retrieval,19,16,2025-02-12 22:00:00+00:00,2025-02-12 22:45:00+00:00
JOB_006046,CR_06,YB_06,stacking,17,14,2025-02-12 22:00:00+00:00,2025-02-12 23:15:00+00:00
JOB_006183,CR_04,YB_04,stacking,18,14,2025-02-13 06:00:00+00:00,2025-02-13 07:30:00+00:00
JOB_006198,CR_05,YB_05,shuttle,17,15,2025-02-13 06:00:00+00:00,2025-02-13 06:45:00+00:00
JOB_006209,CR_06,YB_06,stacking,22,19,2025-02-13 06:00:00+00:00,2025-02-13 06:30:00+00:00
JOB_006244,CR_09,YB_09,retrieval,8,8,2025-02-13 06:00:00+00:00,2025-02-13 06:45:00+00:00
JOB_006191,CR_05,YB_05,stacking,10,8,2025-02-13 07:00:00+00:00,2025-02-13 08:30:00+00:00
JOB_006236,CR_09,YB_09,retrieval,19,16,2025-02-13 07:00:00+00:00,2025-02-13 08:30:00+00:00
JOB_006166,CR_15,YB_03,shuttle,9,8,2025-02-13 08:00:00+00:00,2025-02-13 09:00:00+00:00
JOB_006192,CR_05,YB_05,stacking,22,18,2025-02-13 08:00:00+00:00,2025-02-13 09:30:00+00:00
JOB_006159,CR_15,YB_03,retrieval,19,16,2025-02-13 08:00:00+00:00,2025-02-13 09:00:00+00:00
JOB_006238,CR_09,YB_09,stacking,28,25,2025-02-13 08:00:00+00:00,2025-02-13 09:15:00+00:00
JOB_006258,CR_11,YB_11,retrieval,10,8,2025-02-13 08:00:00+00:00,2025-02-13 09:30:00+00:00
JOB_006256,CR_11,YB_11,retrieval,15,11,2025-02-13 08:00:00+00:00,2025-02-13 09:15:00+00:00
JOB_006170,CR_03,YB_03,retrieval,28,24,2025-02-13 09:00:00+00:00,2025-02-13 10:15:00+00:00
JOB_006133,CR_13,YB_01,retrieval,22,19,2025-02-13 09:00:00+00:00,2025-02-13 09:30:00+00:00
JOB_006146,CR_02,YB_02,stacking,17,14,2025-02-13 09:00:00+00:00,2025-02-13 10:00:00+00:00
JOB_006234,CR_09,YB_09,retrieval,11,8,2025-02-13 09:00:00+00:00,2025-02-13 09:30:00+00:00
JOB_006132,CR_13,YB_01,stacking,18,13,2025-02-13 09:00:00+00:00,2025-02-13 09:30:00+00:00
JOB_006205,CR_06,YB_06,retrieval,24,19,2025-02-13 09:00:00+00:00,2025-02-13 10:30:00+00:00
JOB_006220,CR_08,YB_08,retrieval,14,11,2025-02-13 09:00:00+00:00,2025-02-13 09:15:00+00:00
JOB_006193,CR_05,YB_05,stacking,14,10,2025-02-13 09:00:00+00:00,2025-02-13 10:15:00+00:00
JOB_006186,CR_04,YB_04,retrieval,8,8,2025-02-13 09:00:00+00:00,2025-02-13 09:30:00+00:00
JOB_006154,CR_14,YB_02,retrieval,19,17,2025-02-13 09:00:00+00:00,2025-02-13 10:00:00+00:00
JOB_006155,CR_14,YB_02,retrieval,11,9,2025-02-13 09:00:00+00:00,2025-02-13 09:30:00+00:00
JOB_006168,CR_03,YB_03,retrieval,17,13,2025-02-13 09:00:00+00:00,2025-02-13 10:30:00+00:00
JOB_006202,CR_06,YB_06,retrieval,18,14,2025-02-13 10:00:00+00:00,2025-02-13 10:15:00+00:00
JOB_006196,CR_05,YB_05,retrieval,17,15,2025-02-13 10:00:00+00:00,2025-02-13 11:30:00+00:00
JOB_006148,CR_14,YB_02,retrieval,13,8,2025-02-13 10:00:00+00:00,2025-02-13 10:30:00+00:00
JOB_006237,CR_09,YB_09,stacking,10,8,2025-02-13 10:00:00+00:00,2025-02-13 11:15:00+00:00
JOB_006257,CR_11,YB_11,stacking,21,16,2025-02-13 10:00:00+00:00,2025-02-13 10:30:00+00:00
JOB_006214,CR_07,YB_07,stacking,23,20,2025-02-13 10:00:00+00:00,2025-02-13 11:30:00+00:00
JOB_006185,CR_16,YB_04,retrieval,19,15,2025-02-13 11:00:00+00:00,2025-02-13 12:30:00+00:00
JOB_006140,CR_13,YB_01,retrieval,21,18,2025-02-13 11:00:00+00:00,2025-02-13 12:15:00+00:00
JOB_006208,CR_06,YB_06,retrieval,14,10,2025-02-13 11:00:00+00:00,2025-02-13 12:00:00+00:00
JOB_006265,CR_12,YB_12,stacking,19,14,2025-02-13 11:00:00+00:00,2025-02-13 12:00:00+00:00
JOB_006156,CR_14,YB_02,retrieval,27,23,2025-02-13 11:00:00+00:00,2025-02-13 12:15:00+00:00
JOB_006210,CR_06,YB_06,retrieval,10,8,2025-02-13 11:00:00+00:00,2025-02-13 12:15:00+00:00
JOB_006197,CR_05,YB_05,stacking,18,15,2025-02-13 11:00:00+00:00,2025-02-13 11:45:00+00:00
JOB_006173,CR_04,YB_04,stacking,17,12,2025-02-13 11:00:00+00:00,2025-02-13 11:30:00+00:00
JOB_006274,CR_12,YB_12,retrieval,15,13,2025-02-13 12:00:00+00:00,2025-02-13 13:15:00+00:00
JOB_006261,CR_11,YB_11,stacking,15,12,2025-02-13 12:00:00+00:00,2025-02-13 13:00:00+00:00
JOB_006260,CR_11,YB_11,stacking,9,8,2025-02-13 12:00:00+00:00,2025-02-13 12:30:00+00:00
JOB_006225,CR_08,YB_08,stacking,17,15,2025-02-13 12:00:00+00:00,2025-02-13 13:00:00+00:00
JOB_006195,CR_05,YB_05,shuttle,23,20,2025-02-13 12:00:00+00:00,2025-02-13 13:15:00+00:00
JOB_006138,CR_01,YB_01,retrieval,15,10,2025-02-13 12:00:00+00:00,2025-02-13 12:30:00+00:00
JOB_006164,CR_03,YB_03,retrieval,8,8,2025-02-13 12:00:00+00:00,2025-02-13 12:45:00+00:00
JOB_006158,CR_14,YB_02,stacking,9,8,2025-02-13 12:00:00+00:00,2025-02-13 12:45:00+00:00
JOB_006176,CR_04,YB_04,retrieval,16,11,2025-02-13 13:00:00+00:00,2025-02-13 14:30:00+00:00
JOB_006223,CR_08,YB_08,retrieval,20,18,2025-02-13 13:00:00+00:00,2025-02-13 14:15:00+00:00
JOB_006179,CR_16,YB_04,retrieval,15,11,2025-02-13 13:00:00+00:00,2025-02-13 14:00:00+00:00
JOB_006165,CR_15,YB_03,stacking,12,8,2025-02-13 13:00:00+00:00,2025-02-13 14:30:00+00:00
JOB_006216,CR_07,YB_07,stacking,22,18,2025-02-13 13:00:00+00:00,2025-02-13 13:30:00+00:00
JOB_006239,CR_09,YB_09,retrieval,13,11,2025-02-13 13:00:00+00:00,2025-02-13 14:15:00+00:00
JOB_006184,CR_16,YB_04,stacking,16,14,2025-02-13 13:00:00+00:00,2025-02-13 13:15:00+00:00
JOB_006190,CR_05,YB_05,retrieval,23,19,2025-02-13 13:00:00+00:00,2025-02-13 13:30:00+00:00
JOB_006267,CR_12,YB_12,retrieval,10,8,2025-02-13 13:00:00+00:00,2025-02-13 13:45:00+00:00
JOB_006188,CR_05,YB_05,stacking,17,15,2025-02-13 13:00:00+00:00,2025-02-13 13:45:00+00:00
JOB_006160,CR_15,YB_03,retrieval,14,9,2025-02-13 14:00:00+00:00,2025-02-13 14:45:00+00:00
JOB_006175,CR_04,YB_04,stacking,8,8,2025-02-13 14:00:00+00:00,2025-02-13 15:00:00+00:00
JOB_006232,CR_08,YB_08,retrieval,11,8,2025-02-13 14:00:00+00:00,2025-02-13 14:30:00+00:00
JOB_006243,CR_09,YB_09,retrieval,18,15,2025-02-13 14:00:00+00:00,2025-02-13 15:00:00+00:00
JOB_006143,CR_13,YB_01,retrieval,8,8,2025-02-13 14:00:00+00:00,2025-02-13 15:00:00+00:00
JOB_006145,CR_14,YB_02,stacking,13,9,2025-02-13 14:00:00+00:00,2025-02-13 15:15:00+00:00
JOB_006246,CR_10,YB_10,stacking,11,9,2025-02-13 14:00:00+00:00,2025-02-13 14:45:00+00:00
JOB_006157,CR_02,YB_02,stacking,17,12,2025-02-13 14:00:00+00:00,2025-02-13 15:15:00+00:00
JOB_006200,CR_05,YB_05,stacking,19,15,2025-02-13 14:00:00+00:00,2025-02-13 15:15:00+00:00
JOB_006264,CR_11,YB_11,stacking,22,17,2025-02-13 14:00:00+00:00,2025-02-13 15:30:00+00:00
JOB_006194,CR_05,YB_05,retrieval,19,14,2025-02-13 14:00:00+00:00,2025-02-13 15:30:00+00:00
JOB_006271,CR_12,YB_12,retrieval,20,17,2025-02-13 14:00:00+00:00,2025-02-13 14:30:00+00:00
JOB_006272,CR_12,YB_12,shuttle,16,12,2025-02-13 14:00:00+00:00,2025-02-13 14:30:00+00:00
JOB_006187,CR_05,YB_05,stacking,17,13,2025-02-13 15:00:00+00:00,2025-02-13 16:00:00+00:00
JOB_006241,CR_09,YB_09,retrieval,26,23,2025-02-13 15:00:00+00:00,2025-02-13 15:15:00+00:00
JOB_006218,CR_07,YB_07,retrieval,16,12,2025-02-13 15:00:00+00:00,2025-02-13 15:15:00+00:00
JOB_006169,CR_03,YB_03,stacking,16,12,2025-02-13 15:00:00+00:00,2025-02-13 16:30:00+00:00
JOB_006206,CR_06,YB_06,stacking,11,8,2025-02-13 15:00:00+00:00,2025-02-13 15:45:00+00:00
