timestamp,crane_id,yard_block,crane_type,mode,moves,power_kw,energy_kwh_step,price_yuan_per_kwh,ef_kg_per_kwh,cost_yuan_per_step,carbon_kg_per_step,backlog_after_step
2025-02-22 13:15:00+00:00,CR_16,YB_04,RTG,eco,0,58.3,14.568,1.12,0.5129,16.32,7.472,0.0
2025-02-22 13:30:00+00:00,CR_01,YB_01,RMG,eco,0,54.4,13.611,1.12,0.5129,15.24,6.982,5.0
2025-02-22 13:30:00+00:00,CR_02,YB_02,RTG,eco,0,46.9,11.733,1.12,0.5129,13.14,6.018,5.0
2025-02-22 13:30:00+00:00,CR_03,YB_03,RMG,idle,0,80.6,20.142,1.12,0.5129,22.56,10.332,14.0
2025-02-22 13:30:00+00:00,CR_04,YB_04,RMG,eco,0,49.2,12.288,1.12,0.5129,13.76,6.303,0.0
2025-02-22 13:30:00+00:00,CR_05,YB_05,RTG,idle,0,80.6,20.152,1.12,0.5129,22.57,10.337,4.0
2025-02-22 13:30:00+00:00,CR_06,YB_06,RTG,active,6,450.9,112.729,1.12,0.5129,126.26,57.822,0.0
2025-02-22 13:30:00+00:00,CR_07,YB_07,RTG,idle,0,80.1,20.033,1.12,0.5129,22.44,10.275,4.0
2025-02-22 13:30:00+00:00,CR_08,YB_08,RTG,eco,0,73.0,18.25,1.12,0.5129,20.44,9.361,1.0
2025-02-22 13:30:00+00:00,CR_09,YB_09,RMG,active,9,459.6,114.905,1.12,0.5129,128.69,58.938,0.0
2025-02-22 13:30:00+00:00,CR_10,YB_10,RTG,idle,0,80.9,20.229,1.12,0.5129,22.66,10.376,5.0
2025-02-22 13:30:00+00:00,CR_11,YB_11,RMG,idle,0,79.5,19.874,1.12,0.5129,22.26,10.194,3.0
2025-02-22 13:30:00+00:00,CR_12,YB_12,RTG,idle,0,91.4,22.846,1.12,0.5129,25.59,11.718,7.0
2025-02-22 13:30:00+00:00,CR_13,YB_01,RTG,eco,0,76.2,19.039,1.12,0.5129,21.32,9.765,5.0
2025-02-22 13:30:00+00:00,CR_14,YB_02,RMG,eco,0,50.7,12.672,1.12,0.5129,14.19,6.5,5.0
2025-02-22 13:30:00+00:00,CR_15,YB_03,RMG,idle,0,65.8,16.448,1.12,0.5129,18.42,8.437,14.0
2025-02-22 13:30:00+00:00,CR_16,YB_04,RTG,eco,0,57.1,14.287,1.12,0.5129,16.0,7.328,0.0
2025-02-22 13:45:00+00:00,CR_01,YB_01,RMG,idle,0,62.2,15.546,1.12,0.5129,17.41,7.974,8.0
2025-02-22 13:45:00+00:00,CR_02,YB_02,RTG,idle,0,54.0,13.496,1.12,0.5129,15.12,6.923,8.0
2025-02-22 13:45:00+00:00,CR_03,YB_03,RMG,idle,0,80.3,20.086,1.12,0.5129,22.5,10.303,16.0
2025-02-22 13:45:00+00:00,CR_04,YB_04,RMG,eco,0,51.0,12.75,1.12,0.5129,14.28,6.54,2.0
2025-02-22 13:45:00+00:00,CR_05,YB_05,RTG,idle,0,82.4,20.591,1.12,0.5129,23.06,10.561,4.0
2025-02-22 13:45:00+00:00,CR_06,YB_06,RTG,eco,0,77.2,19.311,1.12,0.5129,21.63,9.905,0.0
2025-02-22 13:45:00+00:00,CR_07,YB_07,RTG,active,7,466.5,116.623,1.12,0.5129,130.62,59.819,0.0
2025-02-22 13:45:00+00:00,CR_08,YB_08,RTG,idle,0,70.2,17.555,1.12,0.5129,19.66,9.005,3.0
2025-02-22 13:45:00+00:00,CR_09,YB_09,RMG,eco,0,50.5,12.628,1.12,0.5129,14.14,6.477,1.0
2025-02-22 13:45:00+00:00,CR_10,YB_10,RTG,idle,0,83.6,20.893,1.12,0.5129,23.4,10.717,5.0
2025-02-22 13:45:00+00:00,CR_11,YB_11,RMG,idle,0,73.2,18.31,1.12,0.5129,20.51,9.392,5.0
2025-02-22 13:45:00+00:00,CR_12,YB_12,RTG,idle,0,88.8,22.196,1.12,0.5129,24.86,11.385,7.0
2025-02-22 13:45:00+00:00,CR_13,YB_01,RTG,idle,0,73.8,18.449,1.12,0.5129,20.66,9.463,8.0
2025-02-22 13:45:00+00:00,CR_14,YB_02,RMG,idle,0,71.3,17.819,1.12,0.5129,19.96,9.14,8.0
2025-02-22 13:45:00+00:00,CR_15,YB_03,RMG,active,10,396.0,98.999,1.12,0.5129,110.88,50.779,6.0
2025-02-22 13:45:00+00:00,CR_16,YB_04,RTG,eco,0,59.5,14.877,1.12,0.5129,16.66,7.631,2.0
2025-02-22 14:00:00+00:00,CR_01,YB_01,RMG,idle,0,63.9,15.968,0.78,0.515,12.46,8.224,9.0
2025-02-22 14:00:00+00:00,CR_02,YB_02,RTG,idle,0,60.4,15.107,0.78,0.515,11.78,7.78,9.0
2025-02-22 14:00:00+00:00,CR_03,YB_03,RMG,eco,0,55.6,13.896,0.78,0.515,10.84,7.156,7.0
2025-02-22 14:00:00+00:00,CR_04,YB_04,RMG,eco,0,53.1,13.285,0.78,0.515,10.36,6.842,2.0
2025-02-22 14:00:00+00:00,CR_05,YB_05,RTG,idle,0,75.8,18.957,0.78,0.515,14.79,9.763,5.0
2025-02-22 14:00:00+00:00,CR_06,YB_06,RTG,eco,0,82.4,20.607,0.78,0.515,16.07,10.613,0.0
2025-02-22 14:00:00+00:00,CR_07,YB_07,RTG,eco,0,58.7,14.667,0.78,0.515,11.44,7.554,1.0
2025-02-22 14:00:00+00:00,CR_08,YB_08,RTG,idle,0,65.4,16.362,0.78,0.515,12.76,8.426,4.0
2025-02-22 14:00:00+00:00,CR_09,YB_09,RMG,eco,0,43.9,10.987,0.78,0.515,8.57,5.659,3.0
2025-02-22 14:00:00+00:00,CR_10,YB_10,RTG,idle,0,81.8,20.438,0.78,0.515,15.94,10.526,7.0
2025-02-22 14:00:00+00:00,CR_11,YB_11,RMG,active,8,511.1,127.779,0.78,0.515,99.67,65.806,0.0
2025-02-22 14:00:00+00:00,CR_12,YB_12,RTG,active,9,472.2,118.038,0.78,0.515,92.07,60.79,0.0
2025-02-22 14:00:00+00:00,CR_13,YB_01,RTG,idle,0,75.0,18.746,0.78,0.515,14.62,9.654,9.0
2025-02-22 14:00:00+00:00,CR_14,YB_02,RMG,idle,0,79.8,19.958,0.78,0.515,15.57,10.279,9.0
2025-02-22 14:00:00+00:00,CR_15,YB_03,RMG,idle,0,69.5,17.386,0.78,0.515,13.56,8.954,7.0
2025-02-22 14:00:00+00:00,CR_16,YB_04,RTG,eco,0,57.0,14.241,0.78,0.515,11.11,7.334,2.0
2025-02-22 14:15:00+00:00,CR_01,YB_01,RMG,idle,0,63.7,15.916,0.78,0.515,12.41,8.197,11.0
2025-02-22 14:15:00+00:00,CR_02,YB_02,RTG,idle,0,57.7,14.434,0.78,0.515,11.26,7.434,9.0
2025-02-22 14:15:00+00:00,CR_03,YB_03,RMG,idle,0,82.1,20.532,0.78,0.515,16.02,10.574,11.0
2025-02-22 14:15:00+00:00,CR_04,YB_04,RMG,eco,0,52.2,13.039,0.78,0.515,10.17,6.715,3.0
2025-02-22 14:15:00+00:00,CR_05,YB_05,RTG,active,7,408.5,102.132,0.78,0.515,79.66,52.598,3.0
2025-02-22 14:15:00+00:00,CR_06,YB_06,RTG,eco,0,74.6,18.658,0.78,0.515,14.55,9.609,2.0
2025-02-22 14:15:00+00:00,CR_07,YB_07,RTG,eco,0,57.6,14.394,0.78,0.515,11.23,7.413,1.0
2025-02-22 14:15:00+00:00,CR_08,YB_08,RTG,idle,0,72.6,18.16,0.78,0.515,14.17,9.353,6.0
2025-02-22 14:15:00+00:00,CR_09,YB_09,RMG,idle,0,73.5,18.384,0.78,0.515,14.34,9.468,7.0
2025-02-22 14:15:00+00:00,CR_10,YB_10,RTG,active,8,421.6,105.397,0.78,0.515,82.21,54.279,0.0
2025-02-22 14:15:00+00:00,CR_11,YB_11,RMG,eco,0,43.7,10.92,0.78,0.515,8.52,5.624,1.0
2025-02-22 14:15:00+00:00,CR_12,YB_12,RTG,eco,0,63.6,15.893,0.78,0.515,12.4,8.185,0.0
2025-02-22 14:15:00+00:00,CR_13,YB_01,RTG,idle,0,68.6,17.159,0.78,0.515,13.38,8.837,11.0
2025-02-22 14:15:00+00:00,CR_14,YB_02,RMG,idle,0,78.7,19.68,0.78,0.515,15.35,10.135,9.0
2025-02-22 14:15:00+00:00,CR_15,YB_03,RMG,idle,0,67.7,16.917,0.78,0.515,13.2,8.712,11.0
2025-02-22 14:15:00+00:00,CR_16,YB_04,RTG,eco,0,60.9,15.22,0.78,0.515,11.87,7.838,3.0
2025-02-22 14:30:00+00:00,CR_01,YB_01,RMG,idle,0,65.7,16.426,0.78,0.515,12.81,8.459,13.0
2025-02-22 14:30:00+00:00,CR_02,YB_02,RTG,idle,0,60.3,15.072,0.78,0.515,11.76,7.762,9.0
2025-02-22 14:30:00+00:00,CR_03,YB_03,RMG,idle,0,80.8,20.2,0.78,0.515,15.76,10.403,13.0
2025-02-22 14:30:00+00:00,CR_04,YB_04,RMG,eco,0,54.7,13.664,0.78,0.515,10.66,7.037,4.0
2025-02-22 14:30:00+00:00,CR_05,YB_05,RTG,idle,0,84.0,20.999,0.78,0.515,16.38,10.814,5.0
2025-02-22 14:30:00+00:00,CR_06,YB_06,RTG,eco,0,77.8,19.458,0.78,0.515,15.18,10.021,2.0
2025-02-22 14:30:00+00:00,CR_07,YB_07,RTG,idle,0,88.0,21.989,0.78,0.515,17.15,11.324,5.0
2025-02-22 14:30:00+00:00,CR_08,YB_08,RTG,active,7,436.0,109.0,0.78,0.515,85.02,56.135,0.0
2025-02-22 14:30:00+00:00,CR_09,YB_09,RMG,active,8,456.1,114.035,0.78,0.515,88.95,58.728,0.0
2025-02-22 14:30:00+00:00,CR_10,YB_10,RTG,eco,0,47.6,11.9,0.78,0.515,9.28,6.129,0.0
2025-02-22 14:30:00+00:00,CR_11,YB_11,RMG,eco,0,49.2,12.309,0.78,0.515,9.6,6.339,2.0
2025-02-22 14:30:00+00:00,CR_12,YB_12,RTG,eco,0,63.5,15.871,0.78,0.515,12.38,8.173,3.0
2025-02-22 14:30:00+00:00,CR_13,YB_01,RTG,idle,0,69.0,17.244,0.78,0.515,13.45,8.881,13.0
2025-02-22 14:30:00+00:00,CR_14,YB_02,RMG,idle,0,76.3,19.075,0.78,0.515,14.88,9.824,9.0
2025-02-22 14:30:00+00:00,CR_15,YB_03,RMG,idle,0,68.6,17.152,0.78,0.515,13.38,8.833,13.0
2025-02-22 14:30:00+00:00,CR_16,YB_04,RTG,eco,0,59.9,14.977,0.78,0.515,11.68,7.713,4.0
2025-02-22 14:45:00+00:00,CR_01,YB_01,RMG,idle,0,57.9,14.487,0.78,0.515,11.3,7.461,15.0
2025-02-22 14:45:00+00:00,CR_02,YB_02,RTG,idle,0,58.2,14.548,0.78,0.515,11.35,7.492,10.0
2025-02-22 14:45:00+00:00,CR_03,YB_03,RMG,idle,0,80.7,20.174,0.78,0.515,15.74,10.39,14.0
2025-02-22 14:45:00+00:00,CR_04,YB_04,RMG,idle,0,75.7,18.913,0.78,0.515,14.75,9.74,6.0
2025-02-22 14:45:00+00:00,CR_05,YB_05,RTG,idle,0,80.0,19.993,0.78,0.515,15.59,10.296,5.0
2025-02-22 14:45:00+00:00,CR_06,YB_06,RTG,idle,0,83.2,20.808,0.78,0.515,16.23,10.716,4.0
2025-02-22 14:45:00+00:00,CR_07,YB_07,RTG,idle,0,74.2,18.559,0.78,0.515,14.48,9.558,5.0
2025-02-22 14:45:00+00:00,CR_08,YB_08,RTG,eco,0,70.7,17.669,0.78,0.515,13.78,9.1,1.0
2025-02-22 14:45:00+00:00,CR_09,YB_09,RMG,eco,0,43.7,10.934,0.78,0.515,8.53,5.631,3.0
2025-02-22 14:45:00+00:00,CR_10,YB_10,RTG,eco,0,50.0,12.508,0.78,0.515,9.76,6.442,2.0
2025-02-22 14:45:00+00:00,CR_11,YB_11,RMG,eco,0,49.9,12.476,0.78,0.515,9.73,6.425,2.0
2025-02-22 14:45:00+00:00,CR_12,YB_12,RTG,idle,0,86.1,21.536,0.78,0.515,16.8,11.091,4.0
2025-02-22 14:45:00+00:00,CR_13,YB_01,RTG,idle,0,75.0,18.742,0.78,0.515,14.62,9.652,15.0
2025-02-22 14:45:00+00:00,CR_14,YB_02,RMG,idle,0,72.0,17.994,0.78,0.515,14.04,9.267,10.0
2025-02-22 14:45:00+00:00,CR_15,YB_03,RMG,idle,0,66.9,16.724,0.78,0.515,13.04,8.613,14.0
2025-02-22 14:45:00+00:00,CR_16,YB_04,RTG,idle,0,100.6,25.15,0.78,0.515,19.62,12.952,6.0
2025-02-22 15:00:00+00:00,CR_01,YB_01,RMG,idle,0,62.0,15.497,0.78,0.5174,12.09,8.019,15.0
2025-02-22 15:00:00+00:00,CR_02,YB_02,RTG,idle,0,50.5,12.616,0.78,0.5174,9.84,6.528,10.0
2025-02-22 15:00:00+00:00,CR_03,YB_03,RMG,idle,0,85.4,21.342,0.78,0.5174,16.65,11.042,14.0
2025-02-22 15:00:00+00:00,CR_04,YB_04,RMG,idle,0,77.8,19.453,0.78,0.5174,15.17,10.065,6.0
2025-02-22 15:00:00+00:00,CR_05,YB_05,RTG,idle,0,79.7,19.936,0.78,0.5174,15.55,10.315,5.0
2025-02-22 15:00:00+00:00,CR_06,YB_06,RTG,idle,0,84.0,20.991,0.78,0.5174,16.37,10.861,5.0
2025-02-22 15:00:00+00:00,CR_07,YB_07,RTG,idle,0,84.2,21.049,0.78,0.5174,16.42,10.891,6.0
2025-02-22 15:00:00+00:00,CR_08,YB_08,RTG,eco,0,73.0,18.255,0.78,0.5174,14.24,9.446,2.0
2025-02-22 15:00:00+00:00,CR_09,YB_09,RMG,eco,0,48.4,12.088,0.78,0.5174,9.43,6.255,3.0
2025-02-22 15:00:00+00:00,CR_10,YB_10,RTG,eco,0,48.9,12.221,0.78,0.5174,9.53,6.323,3.0
2025-02-22 15:00:00+00:00,CR_11,YB_11,RMG,idle,0,70.8,17.693,0.78,0.5174,13.8,9.154,4.0
2025-02-22 15:00:00+00:00,CR_12,YB_12,RTG,idle,0,92.5,23.121,0.78,0.5174,18.03,11.963,5.0
2025-02-22 15:00:00+00:00,CR_13,YB_01,RTG,idle,0,71.9,17.975,0.78,0.5174,14.02,9.3,15.0
2025-02-22 15:00:00+00:00,CR_14,YB_02,RMG,idle,0,79.6,19.902,0.78,0.5174,15.52,10.297,10.0
2025-02-22 15:00:00+00:00,CR_15,YB_03,RMG,idle,0,65.7,16.427,0.78,0.5174,12.81,8.5,14.0
2025-02-22 15:00:00+00:00,CR_16,YB_04,RTG,idle,0,100.2,25.052,0.78,0.5174,19.54,12.962,6.0
2025-02-22 15:15:00+00:00,CR_01,YB_01,RMG,active,8,375.5,93.882,0.78,0.5174,73.23,48.576,10.0
2025-02-22 15:15:00+00:00,CR_02,YB_02,RTG,idle,0,51.3,12.831,0.78,0.5174,10.01,6.639,11.0
2025-02-22 15:15:00+00:00,CR_03,YB_03,RMG,active,8,347.5,86.886,0.78,0.5174,67.77,44.956,9.0
2025-02-22 15:15:00+00:00,CR_04,YB_04,RMG,idle,0,76.9,19.213,0.78,0.5174,14.99,9.941,7.0
2025-02-22 15:15:00+00:00,CR_05,YB_05,RTG,active,6,400.7,100.171,0.78,0.5174,78.13,51.83,0.0
2025-02-22 15:15:00+00:00,CR_06,YB_06,RTG,active,6,455.8,113.958,0.78,0.5174,88.89,58.963,1.0
2025-02-22 15:15:00+00:00,CR_07,YB_07,RTG,active,7,463.0,115.745,0.78,0.5174,90.28,59.888,0.0
2025-02-22 15:15:00+00:00,CR_08,YB_08,RTG,idle,0,68.1,17.013,0.78,0.5174,13.27,8.803,3.0
2025-02-22 15:15:00+00:00,CR_09,YB_09,RMG,idle,0,75.4,18.849,0.78,0.5174,14.7,9.753,6.0
2025-02-22 15:15:00+00:00,CR_10,YB_10,RTG,idle,0,85.5,21.375,0.78,0.5174,16.67,11.06,4.0
2025-02-22 15:15:00+00:00,CR_11,YB_11,RMG,idle,0,69.5,17.374,0.78,0.5174,13.55,8.99,6.0
2025-02-22 15:15:00+00:00,CR_12,YB_12,RTG,active,8,473.5,118.366,0.78,0.5174,92.33,61.244,0.0
2025-02-22 15:15:00+00:00,CR_13,YB_01,RTG,active,10,493.0,123.25,0.78,0.5174,96.14,63.771,0.0
2025-02-22 15:15:00+00:00,CR_14,YB_02,RMG,idle,0,80.6,20.147,0.78,0.5174,15.71,10.424,11.0
2025-02-22 15:15:00+00:00,CR_15,YB_03,RMG,active,8,383.9,95.975,0.78,0.5174,74.86,49.658,1.0
2025-02-22 15:15:00+00:00,CR_16,YB_04,RTG,idle,0,99.8,24.948,0.78,0.5174,19.46,12.909,7.0
2025-02-22 15:30:00+00:00,CR_01,YB_01,RMG,eco,0,54.6,13.644,0.78,0.5174,10.64,7.06,4.0
2025-02-22 15:30:00+00:00,CR_02,YB_02,RTG,idle,0,55.8,13.956,0.78,0.5174,10.89,7.221,12.0
2025-02-22 15:30:00+00:00,CR_03,YB_03,RMG,eco,0,54.5,13.636,0.78,0.5174,10.64,7.055,2.0
2025-02-22 15:30:00+00:00,CR_04,YB_04,RMG,idle,0,77.1,19.265,0.78,0.5174,15.03,9.968,8.0
2025-02-22 15:30:00+00:00,CR_05,YB_05,RTG,eco,0,55.3,13.837,0.78,0.5174,10.79,7.159,2.0
2025-02-22 15:30:00+00:00,CR_06,YB_06,RTG,idle,0,83.3,20.831,0.78,0.5174,16.25,10.778,4.0
2025-02-22 15:30:00+00:00,CR_07,YB_07,RTG,eco,0,66.3,16.583,0.78,0.5174,12.93,8.58,0.0
2025-02-22 15:30:00+00:00,CR_08,YB_08,RTG,idle,0,69.8,17.451,0.78,0.5174,13.61,9.029,5.0
2025-02-22 15:30:00+00:00,CR_09,YB_09,RMG,idle,0,73.2,18.302,0.78,0.5174,14.28,9.47,6.0
2025-02-22 15:30:00+00:00,CR_10,YB_10,RTG,idle,0,82.0,20.503,0.78,0.5174,15.99,10.609,4.0
2025-02-22 15:30:00+00:00,CR_11,YB_11,RMG,active,7,497.1,124.277,0.78,0.5174,96.94,64.302,0.0
2025-02-22 15:30:00+00:00,CR_12,YB_12,RTG,eco,0,61.7,15.43,0.78,0.5174,12.04,7.983,1.0
2025-02-22 15:30:00+00:00,CR_13,YB_01,RTG,eco,0,67.5,16.87,0.78,0.5174,13.16,8.729,4.0
2025-02-22 15:30:00+00:00,CR_14,YB_02,RMG,idle,0,72.6,18.149,0.78,0.5174,14.16,9.391,12.0
2025-02-22 15:30:00+00:00,CR_15,YB_03,RMG,eco,0,55.9,13.972,0.78,0.5174,10.9,7.229,2.0
2025-02-22 15:30:00+00:00,CR_16,YB_04,RTG,idle,0,99.7,24.931,0.78,0.5174,19.45,12.9,8.0
2025-02-22 15:45:00+00:00,CR_01,YB_01,RMG,eco,0,51.9,12.98,0.78,0.5174,10.12,6.716,4.0
2025-02-22 15:45:00+00:00,CR_02,YB_02,RTG,idle,0,53.5,13.368,0.78,0.5174,10.43,6.917,14.0
2025-02-22 15:45:00+00:00,CR_03,YB_03,RMG,eco,0,54.8,13.71,0.78,0.5174,10.69,7.094,3.0
2025-02-22 15:45:00+00:00,CR_04,YB_04,RMG,idle,0,76.3,19.064,0.78,0.5174,14.87,9.864,9.0
2025-02-22 15:45:00+00:00,CR_05,YB_05,RTG,idle,0,77.5,19.374,0.78,0.5174,15.11,10.024,3.0
2025-02-22 15:45:00+00:00,CR_06,YB_06,RTG,idle,0,86.2,21.552,0.78,0.5174,16.81,11.151,5.0
2025-02-22 15:45:00+00:00,CR_07,YB_07,RTG,eco,0,62.4,15.603,0.78,0.5174,12.17,8.073,0.0
2025-02-22 15:45:00+00:00,CR_08,YB_08,RTG,active,8,437.3,109.335,0.78,0.5174,85.28,56.571,0.0
2025-02-22 15:45:00+00:00,CR_09,YB_09,RMG,active,8,456.5,114.128,0.78,0.5174,89.02,59.051,0.0
2025-02-22 15:45:00+00:00,CR_10,YB_10,RTG,idle,0,87.7,21.927,0.78,0.5174,17.1,11.345,7.0
2025-02-22 15:45:00+00:00,CR_11,YB_11,RMG,eco,0,48.7,12.187,0.78,0.5174,9.51,6.306,2.0
2025-02-22 15:45:00+00:00,CR_12,YB_12,RTG,eco,0,59.7,14.935,0.78,0.5174,11.65,7.727,3.0
2025-02-22 15:45:00+00:00,CR_13,YB_01,RTG,eco,0,71.0,17.746,0.78,0.5174,13.84,9.182,4.0
2025-02-22 15:45:00+00:00,CR_14,YB_02,RMG,active,6,417.9,104.463,0.78,0.5174,81.48,54.051,8.0
2025-02-22 15:45:00+00:00,CR_15,YB_03,RMG,eco,0,52.1,13.02,0.78,0.5174,10.16,6.737,3.0
2025-02-22 15:45:00+00:00,CR_16,YB_04,RTG,idle,0,102.2,25.56,0.78,0.5174,19.94,13.225,9.0
2025-02-22 16:00:00+00:00,CR_01,YB_01,RMG,eco,0,47.5,11.887,0.62,0.52,7.37,6.181,6.0
2025-02-22 16:00:00+00:00,CR_02,YB_02,RTG,idle,0,53.1,13.269,0.62,0.52,8.23,6.9,9.0
2025-02-22 16:00:00+00:00,CR_03,YB_03,RMG,eco,0,52.7,13.167,0.62,0.52,8.16,6.847,6.0
2025-02-22 16:00:00+00:00,CR_04,YB_04,RMG,idle,0,74.6,18.662,0.62,0.52,11.57,9.704,10.0
2025-02-22 16:00:00+00:00,CR_05,YB_05,RTG,idle,0,82.5,20.625,0.62,0.52,12.79,10.725,3.0
2025-02-22 16:00:00+00:00,CR_06,YB_06,RTG,active,4,444.9,111.229,0.62,0.52,68.96,57.839,3.0
2025-02-22 16:00:00+00:00,CR_07,YB_07,RTG,idle,0,81.8,20.452,0.62,0.52,12.68,10.635,3.0
2025-02-22 16:00:00+00:00,CR_08,YB_08,RTG,eco,0,73.2,18.295,0.62,0.52,11.34,9.514,0.0
2025-02-22 16:00:00+00:00,CR_09,YB_09,RMG,idle,0,79.4,19.855,0.62,0.52,12.31,10.325,4.0
2025-02-22 16:00:00+00:00,CR_10,YB_10,RTG,active,9,425.4,106.354,0.62,0.52,65.94,55.304,1.0
2025-02-22 16:00:00+00:00,CR_11,YB_11,RMG,idle,0,72.0,17.994,0.62,0.52,11.16,9.357,5.0
2025-02-22 16:00:00+00:00,CR_12,YB_12,RTG,idle,0,85.5,21.383,0.62,0.52,13.26,11.119,4.0
2025-02-22 16:00:00+00:00,CR_13,YB_01,RTG,eco,0,72.3,18.066,0.62,0.52,11.2,9.394,6.0
2025-02-22 16:00:00+00:00,CR_14,YB_02,RMG,idle,0,66.6,16.646,0.62,0.52,10.32,8.656,9.0
2025-02-22 16:00:00+00:00,CR_15,YB_03,RMG,eco,0,53.9,13.485,0.62,0.52,8.36,7.012,6.0
2025-02-22 16:00:00+00:00,CR_16,YB_04,RTG,idle,0,97.0,24.262,0.62,0.52,15.04,12.616,10.0
2025-02-22 16:15:00+00:00,CR_01,YB_01,RMG,idle,0,58.3,14.563,0.62,0.52,9.03,7.573,8.0
2025-02-22 16:15:00+00:00,CR_02,YB_02,RTG,idle,0,54.9,13.719,0.62,0.52,8.51,7.134,10.0
2025-02-22 16:15:00+00:00,CR_03,YB_03,RMG,idle,0,82.4,20.61,0.62,0.52,12.78,10.717,9.0
2025-02-22 16:15:00+00:00,CR_04,YB_04,RMG,idle,0,80.5,20.134,0.62,0.52,12.48,10.47,12.0
2025-02-22 16:15:00+00:00,CR_05,YB_05,RTG,idle,0,82.0,20.51,0.62,0.52,12.72,10.665,3.0
2025-02-22 16:15:00+00:00,CR_06,YB_06,RTG,idle,0,82.5,20.626,0.62,0.52,12.79,10.725,3.0
2025-02-22 16:15:00+00:00,CR_07,YB_07,RTG,idle,0,83.2,20.805,0.62,0.52,12.9,10.819,5.0
2025-02-22 16:15:00+00:00,CR_08,YB_08,RTG,eco,0,77.0,19.255,0.62,0.52,11.94,10.012,1.0
2025-02-22 16:15:00+00:00,CR_09,YB_09,RMG,idle,0,77.3,19.315,0.62,0.52,11.98,10.044,7.0
2025-02-22 16:15:00+00:00,CR_10,YB_10,RTG,eco,0,49.2,12.308,0.62,0.52,7.63,6.4,3.0
2025-02-22 16:15:00+00:00,CR_11,YB_11,RMG,active,9,505.3,126.329,0.62,0.52,78.32,65.691,0.0
2025-02-22 16:15:00+00:00,CR_12,YB_12,RTG,idle,0,90.6,22.662,0.62,0.52,14.05,11.784,4.0
2025-02-22 16:15:00+00:00,CR_13,YB_01,RTG,idle,0,71.5,17.877,0.62,0.52,11.08,9.296,8.0
2025-02-22 16:15:00+00:00,CR_14,YB_02,RMG,idle,0,69.1,17.264,0.62,0.52,10.7,8.977,10.0
2025-02-22 16:15:00+00:00,CR_15,YB_03,RMG,idle,0,70.5,17.633,0.62,0.52,10.93,9.169,9.0
2025-02-22 16:15:00+00:00,CR_16,YB_04,RTG,idle,0,98.8,24.692,0.62,0.52,15.31,12.84,12.0
2025-02-22 16:30:00+00:00,CR_01,YB_01,RMG,idle,0,64.2,16.043,0.62,0.52,9.95,8.342,9.0
2025-02-22 16:30:00+00:00,CR_02,YB_02,RTG,idle,0,56.2,14.043,0.62,0.52,8.71,7.302,10.0
2025-02-22 16:30:00+00:00,CR_03,YB_03,RMG,idle,0,77.8,19.44,0.62,0.52,12.05,10.109,11.0
2025-02-22 16:30:00+00:00,CR_04,YB_04,RMG,active,7,321.7,80.431,0.62,0.52,49.87,41.824,8.0
2025-02-22 16:30:00+00:00,CR_05,YB_05,RTG,idle,0,81.8,20.447,0.62,0.52,12.68,10.633,4.0
2025-02-22 16:30:00+00:00,CR_06,YB_06,RTG,idle,0,82.9,20.719,0.62,0.52,12.85,10.774,4.0
2025-02-22 16:30:00+00:00,CR_07,YB_07,RTG,active,8,470.8,117.705,0.62,0.52,72.98,61.207,0.0
2025-02-22 16:30:00+00:00,CR_08,YB_08,RTG,idle,0,72.4,18.098,0.62,0.52,11.22,9.411,4.0
2025-02-22 16:30:00+00:00,CR_09,YB_09,RMG,active,10,462.3,115.574,0.62,0.52,71.66,60.098,0.0
2025-02-22 16:30:00+00:00,CR_10,YB_10,RTG,idle,0,86.1,21.531,0.62,0.52,13.35,11.196,4.0
2025-02-22 16:30:00+00:00,CR_11,YB_11,RMG,eco,0,50.6,12.647,0.62,0.52,7.84,6.576,2.0
2025-02-22 16:30:00+00:00,CR_12,YB_12,RTG,active,9,479.8,119.962,0.62,0.52,74.38,62.38,1.0
2025-02-22 16:30:00+00:00,CR_13,YB_01,RTG,idle,0,74.5,18.623,0.62,0.52,11.55,9.684,9.0
2025-02-22 16:30:00+00:00,CR_14,YB_02,RMG,idle,0,71.1,17.772,0.62,0.52,11.02,9.241,10.0
2025-02-22 16:30:00+00:00,CR_15,YB_03,RMG,idle,0,60.2,15.06,0.62,0.52,9.34,7.831,11.0
2025-02-22 16:30:00+00:00,CR_16,YB_04,RTG,active,8,446.4,111.596,0.62,0.52,69.19,58.03,0.0
2025-02-22 16:45:00+00:00,CR_01,YB_01,RMG,idle,0,64.3,16.07,0.62,0.52,9.96,8.356,11.0
2025-02-22 16:45:00+00:00,CR_02,YB_02,RTG,idle,0,55.4,13.842,0.62,0.52,8.58,7.198,12.0
2025-02-22 16:45:00+00:00,CR_03,YB_03,RMG,idle,0,81.7,20.426,0.62,0.52,12.66,10.622,12.0
2025-02-22 16:45:00+00:00,CR_04,YB_04,RMG,eco,0,55.0,13.748,0.62,0.52,8.52,7.149,1.0
2025-02-22 16:45:00+00:00,CR_05,YB_05,RTG,idle,0,76.8,19.211,0.62,0.52,11.91,9.99,4.0
2025-02-22 16:45:00+00:00,CR_06,YB_06,RTG,active,6,450.5,112.617,0.62,0.52,69.82,58.561,0.0
2025-02-22 16:45:00+00:00,CR_07,YB_07,RTG,idle,0,85.6,21.4,0.62,0.52,13.27,11.128,4.0
