timestamp,temperature_2m_c,wind_speed_10m_mps,precipitation_mm,cloud_cover_percent,wave_height_m,sea_level_height_msl,ocean_current_velocity_kmh
2024-05-09T01:00:00Z,16.1,3.98,0.0,95.0,0.26,0.45,4.9
2024-05-09T02:00:00Z,16.3,4.31,0.0,98.0,0.28,1.03,5.1
2024-05-09T03:00:00Z,16.6,4.46,0.0,100.0,0.28,1.37,4.1
2024-05-09T04:00:00Z,16.8,4.46,0.0,100.0,0.28,1.35,2.3
2024-05-09T05:00:00Z,16.9,4.05,0.0,100.0,0.28,0.96,0.9
2024-05-09T06:00:00Z,17.1,3.86,0.0,99.0,0.28,0.3,2.5
2024-05-09T07:00:00Z,17.1,4.02,0.0,100.0,0.3,-0.43,4.0
2024-05-09T08:00:00Z,17.1,4.36,0.0,100.0,0.32,-1.03,4.1
2024-05-09T09:00:00Z,17.1,4.7,0.0,100.0,0.34,-1.41,3.4
2024-05-09T10:00:00Z,17.1,4.67,0.0,100.0,0.36,-1.49,1.9
2024-05-09T11:00:00Z,17.1,5.88,0.0,100.0,0.4,-1.18,0.8
2024-05-09T12:00:00Z,17.0,6.87,0.0,100.0,0.42,-0.46,3.8
2024-05-09T13:00:00Z,17.0,7.58,0.0,100.0,0.48,0.45,6.0
2024-05-09T14:00:00Z,17.0,7.79,0.0,100.0,0.52,1.29,6.7
2024-05-09T15:00:00Z,17.0,8.11,0.0,94.0,0.58,1.91,5.9
2024-05-09T16:00:00Z,17.0,8.27,0.0,41.0,0.6,2.19,4.0
2024-05-09T17:00:00Z,17.0,8.39,0.0,23.0,0.64,2.03,1.8
2024-05-09T18:00:00Z,17.0,8.76,0.0,41.0,0.66,1.51,1.8
2024-05-09T19:00:00Z,17.1,8.93,0.0,49.0,0.68,0.78,3.8
2024-05-09T20:00:00Z,17.1,8.97,0.0,27.0,0.68,0.04,5.1
2024-05-09T21:00:00Z,17.2,9.05,0.0,19.0,0.7,-0.57,5.2
2024-05-09T22:00:00Z,17.3,8.04,0.0,8.0,0.66,-0.96,4.3
2024-05-09T23:00:00Z,17.4,8.54,0.0,3.0,0.62,-1.03,2.5
2024-05-10T00:00:00Z,17.6,8.61,0.0,0.0,0.58,-0.72,0.2
2024-05-10T01:00:00Z,17.9,8.89,0.0,0.0,0.6,-0.12,2.6
2024-05-10T02:00:00Z,18.1,9.08,0.0,0.0,0.64,0.49,4.0
2024-05-10T03:00:00Z,18.3,9.36,0.0,0.0,0.66,0.94,3.7
2024-05-10T04:00:00Z,18.4,9.66,0.0,0.0,0.7,1.14,2.6
2024-05-10T05:00:00Z,18.5,10.03,0.0,0.0,0.72,1.01,1.3
2024-05-10T06:00:00Z,18.7,10.41,0.0,0.0,0.76,0.55,2.3
2024-05-10T07:00:00Z,18.8,10.44,0.0,1.0,0.82,-0.1,3.8
2024-05-10T08:00:00Z,18.9,10.4,0.0,71.0,0.88,-0.74,4.7
2024-05-10T09:00:00Z,19.1,10.44,0.0,97.0,0.94,-1.23,4.5
2024-05-10T10:00:00Z,19.4,9.68,0.0,100.0,0.94,-1.48,3.4
2024-05-10T11:00:00Z,19.4,10.25,0.0,100.0,0.94,-1.43,1.6
2024-05-10T12:00:00Z,19.4,10.48,0.0,100.0,0.94,-1.01,0.9
2024-05-10T13:00:00Z,19.4,10.4,0.0,100.0,0.96,-0.25,3.6
2024-05-10T14:00:00Z,19.5,10.16,0.0,99.0,1.0,0.6,5.3
2024-05-10T15:00:00Z,19.5,10.18,0.0,100.0,1.02,1.31,5.5
2024-05-10T16:00:00Z,19.5,10.05,0.0,100.0,1.0,1.75,4.3
2024-05-10T17:00:00Z,19.5,9.8,0.0,100.0,0.98,1.86,2.3
2024-05-10T18:00:00Z,19.5,9.42,0.0,98.0,0.96,1.6,1.1
2024-05-10T19:00:00Z,19.5,8.68,0.4,100.0,0.86,1.04,2.8
2024-05-10T20:00:00Z,19.5,7.96,0.2,100.0,0.78,0.33,4.5
2024-05-10T21:00:00Z,19.4,7.2,0.4,100.0,0.68,-0.32,5.2
2024-05-10T22:00:00Z,19.3,6.43,1.1,100.0,0.64,-0.82,4.9
2024-05-10T23:00:00Z,19.3,7.13,1.3,100.0,0.6,-1.09,3.8
2024-05-11T00:00:00Z,19.3,7.75,0.8,100.0,0.56,-1.07,2.0
2024-05-11T01:00:00Z,19.3,7.43,0.5,100.0,0.56,-0.7,0.6
2024-05-11T02:00:00Z,19.3,7.45,0.2,100.0,0.56,-0.16,2.6
2024-05-11T03:00:00Z,19.4,6.16,1.5,100.0,0.56,0.34,3.4
2024-05-11T04:00:00Z,19.5,5.67,0.5,100.0,0.5,0.65,2.8
2024-05-11T05:00:00Z,19.7,5.41,0.6,100.0,0.44,0.75,1.7
2024-05-11T06:00:00Z,19.7,5.41,0.9,98.0,0.38,0.57,1.4
2024-05-11T07:00:00Z,19.8,5.02,0.0,98.0,0.34,0.14,2.4
2024-05-11T08:00:00Z,19.8,4.91,0.0,100.0,0.32,-0.42,3.5
2024-05-11T09:00:00Z,19.6,4.9,0.1,100.0,0.28,-0.94,4.0
2024-05-11T10:00:00Z,20.0,3.52,0.3,100.0,0.26,-1.27,3.4
2024-05-11T11:00:00Z,19.9,4.3,0.6,100.0,0.26,-1.37,2.0
2024-05-11T12:00:00Z,19.7,3.81,1.4,100.0,0.24,-1.18,0.4
2024-05-11T13:00:00Z,19.7,3.54,3.9,100.0,0.24,-0.66,2.3
2024-05-11T14:00:00Z,19.6,4.13,7.2,100.0,0.26,0.11,4.7
2024-05-11T15:00:00Z,19.5,4.96,7.7,100.0,0.26,0.89,5.8
2024-05-11T16:00:00Z,19.5,5.22,5.5,100.0,0.26,1.49,5.4
2024-05-11T17:00:00Z,19.3,4.9,2.6,100.0,0.24,1.83,3.9
2024-05-11T18:00:00Z,19.2,4.56,0.8,100.0,0.24,1.87,2.1
2024-05-11T19:00:00Z,19.1,5.25,0.6,100.0,0.3,1.62,0.4
2024-05-11T20:00:00Z,19.1,6.9,0.7,100.0,0.38,1.1,2.2
2024-05-11T21:00:00Z,18.8,8.1,0.3,100.0,0.44,0.49,3.3
2024-05-11T22:00:00Z,18.0,8.03,0.2,100.0,0.52,-0.04,3.7
2024-05-11T23:00:00Z,18.0,7.38,0.2,100.0,0.58,-0.39,3.2
2024-05-12T00:00:00Z,18.1,7.1,0.1,100.0,0.66,-0.54,2.0
2024-05-12T01:00:00Z,18.0,7.93,0.3,100.0,0.7,-0.44,0.9
2024-05-12T02:00:00Z,17.9,8.89,0.6,100.0,0.74,-0.06,2.2
2024-05-12T03:00:00Z,16.6,9.24,1.3,100.0,0.78,0.41,3.6
2024-05-12T04:00:00Z,15.5,9.27,2.3,100.0,0.76,0.77,3.6
2024-05-12T05:00:00Z,15.5,7.69,1.7,100.0,0.72,0.96,2.7
2024-05-12T06:00:00Z,16.1,6.82,0.5,100.0,0.7,0.95,1.1
2024-05-12T07:00:00Z,17.0,7.42,0.1,100.0,0.68,0.72,0.4
2024-05-12T08:00:00Z,17.8,7.2,0.0,100.0,0.68,0.28,2.0
2024-05-12T09:00:00Z,18.2,7.1,0.0,100.0,0.66,-0.23,3.0
2024-05-12T10:00:00Z,18.3,6.17,0.0,97.0,0.6,-0.67,3.4
2024-05-12T11:00:00Z,18.3,6.4,0.0,100.0,0.56,-0.92,2.8
2024-05-12T12:00:00Z,18.3,5.9,0.0,99.0,0.5,-0.96,1.9
2024-05-12T13:00:00Z,18.2,5.16,0.0,99.0,0.46,-0.74,1.5
2024-05-12T14:00:00Z,18.1,5.33,0.0,85.0,0.42,-0.23,3.0
2024-05-12T15:00:00Z,18.0,4.83,0.0,91.0,0.38,0.44,4.4
2024-05-12T16:00:00Z,17.9,4.53,0.0,95.0,0.38,1.03,4.9
2024-05-12T17:00:00Z,17.8,5.04,0.0,98.0,0.38,1.45,4.2
2024-05-12T18:00:00Z,17.8,5.0,0.0,93.0,0.38,1.66,2.9
2024-05-12T19:00:00Z,17.7,4.91,0.0,88.0,0.38,1.63,1.1
2024-05-12T20:00:00Z,17.7,4.75,0.0,84.0,0.4,1.33,0.7
2024-05-12T21:00:00Z,17.7,4.75,0.0,81.0,0.4,0.84,2.4
2024-05-12T22:00:00Z,17.7,3.96,0.0,78.0,0.38,0.31,3.4
2024-05-12T23:00:00Z,17.8,3.81,0.0,41.0,0.36,-0.13,3.4
2024-05-13T00:00:00Z,17.9,3.86,0.0,38.0,0.34,-0.42,2.7
2024-05-13T01:00:00Z,18.1,3.57,0.0,51.0,0.32,-0.51,1.8
2024-05-13T02:00:00Z,18.2,2.94,0.0,75.0,0.28,-0.38,0.9
2024-05-13T03:00:00Z,18.3,2.6,0.0,84.0,0.26,-0.04,2.1
2024-05-13T04:00:00Z,18.4,2.35,0.0,95.0,0.24,0.31,2.9
2024-05-13T05:00:00Z,18.4,2.1,0.0,99.0,0.24,0.52,2.7
2024-05-13T06:00:00Z,18.4,2.12,0.0,99.0,0.22,0.6,1.8
2024-05-13T07:00:00Z,18.4,2.28,0.0,90.0,0.22,0.55,1.0
2024-05-13T08:00:00Z,18.3,2.26,0.0,74.0,0.22,0.33,0.4
2024-05-13T09:00:00Z,18.2,2.2,0.0,78.0,0.22,-0.05,1.3
2024-05-13T10:00:00Z,18.5,2.41,0.0,83.0,0.2,-0.47,1.8
2024-05-13T11:00:00Z,18.3,2.85,0.0,80.0,0.2,-0.79,1.7
2024-05-13T12:00:00Z,18.1,3.13,0.0,81.0,0.18,-0.94,1.0
2024-05-13T13:00:00Z,17.9,3.47,0.0,85.0,0.18,-0.89,0.6
2024-05-13T14:00:00Z,17.8,3.47,0.0,85.0,0.2,-0.63,2.1
2024-05-13T15:00:00Z,17.6,3.22,0.0,40.0,0.2,-0.15,3.6
2024-05-13T16:00:00Z,17.5,3.01,0.0,3.0,0.18,0.44,4.9
2024-05-13T17:00:00Z,17.4,2.53,0.0,1.0,0.18,0.92,5.1
2024-05-13T18:00:00Z,17.3,1.82,0.0,0.0,0.16,1.24,4.2
2024-05-13T19:00:00Z,17.3,1.55,0.0,0.0,0.16,1.41,3.0
2024-05-13T20:00:00Z,17.2,1.61,0.0,1.0,0.16,1.38,1.7
2024-05-13T21:00:00Z,17.2,1.84,0.0,1.0,0.16,1.13,0.7
2024-05-13T22:00:00Z,17.2,1.22,0.0,0.0,0.14,0.7,1.7
2024-05-13T23:00:00Z,17.3,2.02,0.0,0.0,0.14,0.25,2.5
2024-05-14T00:00:00Z,17.4,2.72,0.0,0.0,0.12,-0.12,2.3
2024-05-14T01:00:00Z,17.5,2.7,0.0,1.0,0.12,-0.35,1.8
2024-05-14T02:00:00Z,17.7,2.94,0.0,7.0,0.14,-0.45,0.9
2024-05-14T03:00:00Z,17.9,2.83,0.0,8.0,0.14,-0.34,0.4
2024-05-14T04:00:00Z,18.2,2.48,0.0,6.0,0.14,-0.07,1.7
2024-05-14T05:00:00Z,18.4,2.76,0.0,6.0,0.14,0.19,2.5
2024-05-14T06:00:00Z,18.6,3.08,0.0,4.0,0.14,0.36,2.3
2024-05-14T07:00:00Z,18.7,3.71,0.0,2.0,0.16,0.43,1.8
2024-05-14T08:00:00Z,18.6,4.16,0.0,0.0,0.18,0.41,1.4
2024-05-14T09:00:00Z,18.5,4.48,0.0,0.0,0.2,0.24,1.2
2024-05-14T10:00:00Z,18.4,4.41,0.0,0.0,0.22,-0.07,1.5
2024-05-14T11:00:00Z,18.2,5.12,0.0,0.0,0.24,-0.41,1.8
2024-05-14T12:00:00Z,18.0,5.87,0.0,0.0,0.26,-0.67,1.8
2024-05-14T13:00:00Z,18.0,6.55,0.0,0.0,0.28,-0.76,1.1
2024-05-14T14:00:00Z,17.9,6.66,0.0,0.0,0.3,-0.69,0.2
2024-05-14T15:00:00Z,17.8,6.65,0.0,0.0,0.32,-0.44,1.1
2024-05-14T16:00:00Z,17.7,6.32,0.0,0.0,0.32,-0.01,2.5
2024-05-14T17:00:00Z,17.6,6.07,0.0,0.0,0.34,0.48,3.4
2024-05-14T18:00:00Z,17.5,5.47,0.0,0.0,0.34,0.86,3.3
2024-05-14T19:00:00Z,17.5,4.98,0.0,0.0,0.32,1.12,2.7
2024-05-14T20:00:00Z,17.4,4.16,0.0,0.0,0.3,1.26,1.7
2024-05-14T21:00:00Z,17.4,3.53,0.0,0.0,0.28,1.23,0.9
2024-05-14T22:00:00Z,17.6,3.31,0.0,0.0,0.26,0.99,1.5
2024-05-14T23:00:00Z,17.7,3.69,0.0,0.0,0.24,0.6,2.5
2024-05-15T00:00:00Z,17.8,3.49,0.0,0.0,0.22,0.19,3.1
2024-05-15T01:00:00Z,17.9,2.96,0.0,0.0,0.2,-0.14,2.9
2024-05-15T02:00:00Z,18.1,1.84,0.0,4.0,0.2,-0.36,2.5
2024-05-15T03:00:00Z,18.3,0.99,0.0,71.0,0.18,-0.45,1.6
2024-05-15T04:00:00Z,18.4,1.25,0.0,0.0,0.16,-0.35,0.7
2024-05-15T05:00:00Z,18.6,2.98,0.0,0.0,0.16,-0.12,0.6
2024-05-15T06:00:00Z,19.5,8.01,0.0,4.0,0.14,0.14,1.5
2024-05-15T07:00:00Z,18.1,12.28,0.0,11.0,0.46,0.32,1.6
2024-05-15T08:00:00Z,17.6,11.12,0.0,3.0,0.8,0.4,1.4
2024-05-15T09:00:00Z,17.6,10.32,0.0,0.0,1.12,0.39,0.7
2024-05-15T10:00:00Z,18.0,8.28,0.0,1.0,1.1,0.3,0.4
2024-05-15T11:00:00Z,17.7,9.03,0.0,0.0,1.1,0.11,0.9
2024-05-15T12:00:00Z,17.4,9.22,0.0,0.0,1.08,-0.18,1.4
2024-05-15T13:00:00Z,17.4,8.6,0.0,0.0,0.98,-0.37,1.4
2024-05-15T14:00:00Z,17.6,7.98,0.0,0.0,0.86,-0.45,1.1
2024-05-15T15:00:00Z,17.7,7.06,0.0,0.0,0.76,-0.4,1.0
2024-05-15T16:00:00Z,17.8,5.82,0.0,0.0,0.68,-0.19,1.5
2024-05-15T17:00:00Z,17.7,4.9,0.0,0.0,0.6,0.19,2.3
2024-05-15T18:00:00Z,17.6,3.91,0.0,0.0,0.52,0.57,2.9
2024-05-15T19:00:00Z,17.5,2.7,0.0,0.0,0.46,0.86,2.9
2024-05-15T20:00:00Z,17.3,1.39,0.0,0.0,0.42,1.07,2.2
2024-05-15T21:00:00Z,17.2,1.4,0.0,0.0,0.36,1.21,1.3
2024-05-15T22:00:00Z,17.3,3.2,0.0,0.0,0.34,1.21,0.2
2024-05-15T23:00:00Z,17.4,3.98,0.0,0.0,0.34,0.99,1.3
2024-05-16T00:00:00Z,17.4,4.81,0.0,0.0,0.32,0.61,2.4
2024-05-16T01:00:00Z,17.4,5.32,0.0,0.0,0.34,0.21,3.1
2024-05-16T02:00:00Z,17.6,5.19,0.0,0.0,0.34,-0.12,3.1
2024-05-16T03:00:00Z,17.8,4.61,0.0,0.0,0.36,-0.38,2.5
2024-05-16T04:00:00Z,18.1,4.11,0.0,0.0,0.34,-0.5,2.0
2024-05-16T05:00:00Z,18.5,3.47,0.0,0.0,0.3,-0.42,0.9
2024-05-16T06:00:00Z,18.9,3.3,0.0,0.0,0.28,-0.22,0.4
2024-05-16T07:00:00Z,19.0,4.48,0.0,0.0,0.3,-0.02,1.0
2024-05-16T08:00:00Z,18.9,6.14,0.0,0.0,0.3,0.15,1.2
2024-05-16T09:00:00Z,18.9,7.7,0.0,11.0,0.32,0.31,1.2
2024-05-16T10:00:00Z,18.8,8.64,0.0,68.0,0.42,0.38,1.1
2024-05-16T11:00:00Z,18.8,9.68,0.0,82.0,0.52,0.29,1.0
2024-05-16T12:00:00Z,18.7,9.95,0.0,95.0,0.62,0.04,1.7
2024-05-16T13:00:00Z,18.6,9.91,0.0,94.0,0.7,-0.26,2.3
2024-05-16T14:00:00Z,18.5,10.57,0.0,87.0,0.78,-0.52,2.5
2024-05-16T15:00:00Z,18.4,10.75,0.0,92.0,0.86,-0.69,2.0
2024-05-16T16:00:00Z,18.3,10.82,0.0,99.0,0.88,-0.74,1.5
2024-05-16T17:00:00Z,18.2,10.9,0.0,96.0,0.9,-0.6,0.4
2024-05-16T18:00:00Z,18.2,10.51,0.0,98.0,0.92,-0.29,1.0
2024-05-16T19:00:00Z,18.1,10.42,0.0,98.0,0.92,0.07,1.9
2024-05-16T20:00:00Z,18.1,10.22,0.0,74.0,0.92,0.39,2.3
2024-05-16T21:00:00Z,18.2,10.0,0.0,11.0,0.92,0.67,2.3
2024-05-16T22:00:00Z,18.3,9.5,0.0,0.0,0.86,0.87,1.9
2024-05-16T23:00:00Z,18.5,9.14,0.0,0.0,0.8,0.88,1.2
2024-05-17T00:00:00Z,18.7,9.55,0.0,9.0,0.74,0.68,1.2
2024-05-17T01:00:00Z,19.1,9.35,0.0,6.0,0.74,0.32,1.9
2024-05-17T02:00:00Z,19.4,9.27,0.0,26.0,0.76,-0.08,2.4
2024-05-17T03:00:00Z,19.7,9.44,0.0,30.0,0.76,-0.44,2.6
2024-05-17T04:00:00Z,20.0,9.63,0.0,2.0,0.8,-0.71,2.2
2024-05-17T05:00:00Z,20.2,9.9,0.0,3.0,0.82,-0.83,1.7
2024-05-17T06:00:00Z,20.3,9.95,0.0,4.0,0.86,-0.74,0.9
2024-05-17T07:00:00Z,20.3,10.03,0.0,0.0,0.88,-0.5,1.3
2024-05-17T08:00:00Z,20.4,10.06,0.0,0.0,0.9,-0.22,1.9
2024-05-17T09:00:00Z,20.4,9.96,0.0,0.0,0.92,0.06,2.2
2024-05-17T10:00:00Z,20.5,8.89,0.0,0.0,0.9,0.33,2.3
2024-05-17T11:00:00Z,20.4,9.56,0.0,1.0,0.86,0.5,2.0
2024-05-17T12:00:00Z,20.3,10.01,0.0,6.0,0.84,0.47,1.2
2024-05-17T13:00:00Z,20.2,9.96,0.0,8.0,0.86,0.24,0.9
2024-05-17T14:00:00Z,20.2,9.81,0.0,3.0,0.86,-0.07,1.4
2024-05-17T15:00:00Z,20.1,9.41,0.0,1.0,0.88,-0.34,1.7
2024-05-17T16:00:00Z,19.9,8.88,0.0,1.0,0.8,-0.54,1.5
2024-05-17T17:00:00Z,19.8,8.26,0.0,1.0,0.72,-0.62,0.9
2024-05-17T18:00:00Z,19.6,7.75,0.0,0.0,0.64,-0.5,0.2
2024-05-17T19:00:00Z,19.5,7.43,0.0,0.0,0.62,-0.2,1.5
2024-05-17T20:00:00Z,19.5,7.43,0.0,0.0,0.62,0.17,2.4
2024-05-17T21:00:00Z,19.5,7.55,0.0,0.0,0.6,0.53,2.8
2024-05-17T22:00:00Z,19.6,6.41,0.0,0.0,0.6,0.85,2.9
2024-05-17T23:00:00Z,19.8,7.3,0.0,0.0,0.6,1.09,2.5
2024-05-18T00:00:00Z,19.9,8.02,0.0,0.0,0.6,1.11,1.5
2024-05-18T01:00:00Z,20.0,8.18,0.0,0.0,0.62,0.86,0.7
2024-05-18T02:00:00Z,20.1,8.36,0.0,0.0,0.64,0.44,1.5
2024-05-18T03:00:00Z,20.1,8.45,0.0,1.0,0.66,0.0,2.2
2024-05-18T04:00:00Z,20.1,8.57,0.0,1.0,0.68,-0.38,2.2
2024-05-18T05:00:00Z,20.1,8.7,0.0,1.0,0.7,-0.65,1.8
2024-05-18T06:00:00Z,20.1,8.49,0.0,2.0,0.72,-0.72,1.1
2024-05-18T07:00:00Z,20.0,8.27,0.0,1.0,0.7,-0.56,0.6
2024-05-18T08:00:00Z,20.0,8.22,0.0,1.0,0.7,-0.24,1.9
2024-05-18T09:00:00Z,19.9,8.17,0.0,0.0,0.68,0.12,2.8
2024-05-18T10:00:00Z,20.0,7.47,0.0,0.0,0.66,0.49,3.1
2024-05-18T11:00:00Z,19.9,7.5,0.0,0.0,0.64,0.83,2.9
2024-05-18T12:00:00Z,19.8,7.41,0.0,0.0,0.62,0.99,2.2
2024-05-18T13:00:00Z,19.7,6.94,0.0,0.0,0.6,0.9,0.9
2024-05-18T14:00:00Z,19.6,6.74,0.0,0.0,0.58,0.59,0.7
2024-05-18T15:00:00Z,19.5,6.44,0.0,0.0,0.56,0.19,1.8
2024-05-18T16:00:00Z,19.4,6.07,0.0,0.0,0.54,-0.17,2.2
2024-05-18T17:00:00Z,19.3,5.77,0.0,1.0,0.5,-0.44,2.0
2024-05-18T18:00:00Z,19.2,5.83,0.0,50.0,0.48,-0.56,1.5
2024-05-18T19:00:00Z,19.1,5.95,0.0,61.0,0.46,-0.43,0.2
2024-05-18T20:00:00Z,19.1,5.72,0.0,57.0,0.44,-0.1,1.3
2024-05-18T21:00:00Z,19.1,5.64,0.0,58.0,0.42,0.29,2.6
2024-05-18T22:00:00Z,19.1,5.44,0.0,86.0,0.42,0.67,3.0
2024-05-18T23:00:00Z,19.2,5.85,0.0,98.0,0.42,1.02,2.8
2024-05-19T00:00:00Z,19.4,5.89,0.0,100.0,0.42,1.23,2.3
2024-05-19T01:00:00Z,19.5,5.57,0.0,100.0,0.4,1.17,1.2
2024-05-19T02:00:00Z,19.6,5.22,0.0,93.0,0.4,0.81,0.8
2024-05-19T03:00:00Z,19.8,4.85,0.0,91.0,0.38,0.3,2.0
2024-05-19T04:00:00Z,19.9,5.02,0.0,91.0,0.38,-0.21,2.7
2024-05-19T05:00:00Z,19.9,5.51,0.0,100.0,0.36,-0.62,2.7
2024-05-19T06:00:00Z,20.0,6.14,0.0,98.0,0.36,-0.88,2.2
2024-05-19T07:00:00Z,20.0,5.69,0.0,98.0,0.38,-0.9,1.1
2024-05-19T08:00:00Z,19.9,5.24,0.0,86.0,0.4,-0.65,0.7
2024-05-19T09:00:00Z,19.8,5.55,0.0,99.0,0.42,-0.23,2.4
2024-05-19T10:00:00Z,19.8,4.88,0.0,100.0,0.42,0.24,3.5
2024-05-19T11:00:00Z,19.7,5.77,0.0,100.0,0.42,0.71,3.7
2024-05-19T12:00:00Z,19.7,6.18,0.0,95.0,0.42,1.1,3.4
2024-05-19T13:00:00Z,19.6,6.35,0.0,96.0,0.44,1.24,2.3
2024-05-19T14:00:00Z,19.5,6.66,0.0,100.0,0.46,1.06,0.8
2024-05-19T15:00:00Z,19.4,6.08,0.0,100.0,0.48,0.65,1.3
2024-05-19T16:00:00Z,19.4,6.23,0.0,100.0,0.48,0.17,2.3
2024-05-19T17:00:00Z,19.3,6.58,0.0,100.0,0.48,-0.26,2.9
2024-05-19T18:00:00Z,19.3,6.22,0.0,100.0,0.48,-0.57,2.7
2024-05-19T19:00:00Z,19.3,5.88,0.0,100.0,0.46,-0.7,2.0
2024-05-19T20:00:00Z,19.3,5.38,0.0,100.0,0.44,-0.55,0.5
2024-05-19T21:00:00Z,19.4,4.96,0.0,100.0,0.42,-0.18,1.3
2024-05-19T22:00:00Z,19.3,4.76,0.0,100.0,0.4,0.25,2.4
2024-05-19T23:00:00Z,19.3,5.56,0.0,100.0,0.38,0.67,3.0
2024-05-20T00:00:00Z,19.4,5.84,0.0,100.0,0.36,1.02,2.7
2024-05-20T01:00:00Z,19.6,5.62,0.0,95.0,0.38,1.17,2.0
2024-05-20T02:00:00Z,19.8,5.16,0.0,99.0,0.38,1.02,0.8
2024-05-20T03:00:00Z,19.9,5.66,0.0,92.0,0.4,0.58,1.5
2024-05-20T04:00:00Z,20.0,5.95,0.0,81.0,0.42,0.01,2.7
2024-05-20T05:00:00Z,20.1,6.03,0.0,81.0,0.44,-0.53,3.2
2024-05-20T06:00:00Z,20.2,5.7,0.0,96.0,0.46,-0.93,3.1
2024-05-20T07:00:00Z,20.2,6.02,0.0,77.0,0.48,-1.13,2.2
2024-05-20T08:00:00Z,20.2,6.16,0.0,87.0,0.48,-1.04,0.7
2024-05-20T09:00:00Z,20.1,6.08,0.0,87.0,0.5,-0.65,1.5
2024-05-20T10:00:00Z,20.2,5.28,0.0,90.0,0.48,-0.1,3.3
2024-05-20T11:00:00Z,20.1,6.08,0.0,70.0,0.48,0.49,4.2
2024-05-20T12:00:00Z,20.0,6.17,0.0,69.0,0.46,1.02,4.2
2024-05-20T13:00:00Z,20.0,5.9,0.0,83.0,0.44,1.39,3.4
2024-05-20T14:00:00Z,19.9,5.58,0.0,81.0,0.42,1.44,1.9
2024-05-20T15:00:00Z,19.8,5.22,0.0,79.0,0.4,1.14,0.6
2024-05-20T16:00:00Z,19.8,5.24,0.0,62.0,0.4,0.61,2.0
2024-05-20T17:00:00Z,19.8,5.44,0.0,54.0,0.4,0.05,3.1
2024-05-20T18:00:00Z,19.8,5.82,0.0,74.0,0.4,-0.41,3.2
2024-05-20T19:00:00Z,19.8,6.07,0.0,95.0,0.42,-0.71,2.9
2024-05-20T20:00:00Z,19.8,6.42,0.0,97.0,0.44,-0.78,1.6
2024-05-20T21:00:00Z,19.8,6.45,0.0,99.0,0.46,-0.55,0.2
2024-05-20T22:00:00Z,19.8,5.85,0.0,100.0,0.46,-0.1,2.0
2024-05-20T23:00:00Z,19.8,6.24,0.0,96.0,0.44,0.4,3.3
2024-05-21T00:00:00Z,19.9,6.69,0.0,97.0,0.44,0.85,3.5
2024-05-21T01:00:00Z,20.0,6.55,0.0,99.0,0.42,1.17,3.0
2024-05-21T02:00:00Z,20.1,5.95,0.0,100.0,0.4,1.23,1.8
2024-05-21T03:00:00Z,20.1,5.48,0.0,100.0,0.38,0.94,0.5
2024-05-21T04:00:00Z,20.2,5.42,0.0,100.0,0.4,0.39,1.8
2024-05-21T05:00:00Z,20.1,5.92,0.0,100.0,0.44,-0.24,3.1
2024-05-21T06:00:00Z,20.1,6.67,0.0,100.0,0.46,-0.76,3.4
2024-05-21T07:00:00Z,20.0,6.91,0.0,100.0,0.48,-1.1,2.9
2024-05-21T08:00:00Z,19.9,6.84,0.0,100.0,0.52,-1.2,1.8
2024-05-21T09:00:00Z,19.8,6.6,0.0,100.0,0.54,-0.96,0.6
2024-05-21T10:00:00Z,19.9,5.9,0.0,100.0,0.56,-0.41,2.5
2024-05-21T11:00:00Z,19.9,5.93,0.0,100.0,0.6,0.25,4.1
2024-05-21T12:00:00Z,19.9,5.43,0.0,100.0,0.62,0.89,4.9
2024-05-21T13:00:00Z,19.9,5.32,0.0,100.0,0.56,1.42,4.5
2024-05-21T14:00:00Z,19.9,6.0,0.0,99.0,0.52,1.7,3.3
2024-05-21T15:00:00Z,19.9,5.54,0.0,100.0,0.46,1.61,1.3
2024-05-21T16:00:00Z,19.9,4.83,0.0,100.0,0.42,1.18,0.9
2024-05-21T17:00:00Z,19.8,4.11,0.0,99.0,0.38,0.57,2.7
2024-05-21T18:00:00Z,19.7,3.88,0.0,99.0,0.34,-0.03,3.8
2024-05-21T19:00:00Z,19.6,3.5,0.0,100.0,0.34,-0.49,3.8
2024-05-21T20:00:00Z,19.5,3.98,0.0,100.0,0.34,-0.78,3.1
2024-05-21T21:00:00Z,19.5,4.61,0.0,100.0,0.34,-0.78,1.7
2024-05-21T22:00:00Z,19.7,4.53,0.0,100.0,0.38,-0.46,0.6
2024-05-21T23:00:00Z,19.8,5.33,0.0,100.0,0.42,0.04,2.5
2024-05-22T00:00:00Z,19.8,4.94,0.0,100.0,0.46,0.55,3.6
2024-05-22T01:00:00Z,19.8,4.99,0.0,100.0,0.46,0.98,3.4
2024-05-22T02:00:00Z,19.9,4.88,0.0,99.0,0.44,1.22,2.7
2024-05-22T03:00:00Z,20.0,4.56,0.0,99.0,0.44,1.15,1.1
2024-05-22T04:00:00Z,20.1,3.96,0.0,98.0,0.42,0.75,0.7
2024-05-22T05:00:00Z,20.2,3.75,0.0,99.0,0.4,0.15,2.3
2024-05-22T06:00:00Z,20.3,3.7,0.0,99.0,0.38,-0.46,3.3
2024-05-22T07:00:00Z,20.4,3.91,0.0,99.0,0.36,-0.92,3.3
2024-05-22T08:00:00Z,20.3,4.1,0.0,99.0,0.36,-1.17,2.4
