timestamp,vehicle_id,soc,available,priority,eta_min,temp
2025-01-09 01:50:00,AGV_129,0.714445,1,0,95.63,25.0
2025-01-09 01:50:00,AGV_130,0.712201,1,1,33.09,25.0
2025-01-09 01:55:00,AGV_001,0.730931,0,1,9.7,25.0
2025-01-09 01:55:00,AGV_002,0.716794,1,1,29.34,25.0
2025-01-09 01:55:00,AGV_003,0.715515,1,0,6.19,25.0
2025-01-09 01:55:00,AGV_004,0.686248,0,0,5.99,25.0
2025-01-09 01:55:00,AGV_005,0.749145,1,0,52.16,25.0
2025-01-09 01:55:00,AGV_006,0.74648,1,0,149.9,25.0
2025-01-09 01:55:00,AGV_007,0.742489,1,1,46.81,25.0
2025-01-09 01:55:00,AGV_008,0.707503,1,0,29.46,25.0
2025-01-09 01:55:00,AGV_009,0.728778,1,2,49.95,25.0
2025-01-09 01:55:00,AGV_010,0.713801,1,0,19.93,25.0
2025-01-09 01:55:00,AGV_011,0.686565,1,1,17.07,25.0
2025-01-09 01:55:00,AGV_012,0.716425,1,0,57.25,25.0
2025-01-09 01:55:00,AGV_013,0.705001,0,1,0.99,25.0
2025-01-09 01:55:00,AGV_014,0.745255,1,0,59.35,25.0
2025-01-09 01:55:00,AGV_015,0.754886,1,0,29.75,25.0
2025-01-09 01:55:00,AGV_016,0.705018,1,1,102.96,25.0
2025-01-09 01:55:00,AGV_017,0.746257,1,2,175.17,25.0
2025-01-09 01:55:00,AGV_018,0.698549,1,0,29.27,25.0
2025-01-09 01:55:00,AGV_019,0.715254,0,0,21.33,25.0
2025-01-09 01:55:00,AGV_020,0.738781,1,1,50.55,25.0
2025-01-09 01:55:00,AGV_021,0.694896,1,2,113.73,25.0
2025-01-09 01:55:00,AGV_022,0.723297,1,0,40.08,25.0
2025-01-09 01:55:00,AGV_023,0.719545,1,1,52.42,25.0
2025-01-09 01:55:00,AGV_024,0.700555,0,1,8.38,25.0
2025-01-09 01:55:00,AGV_025,0.751593,1,1,73.31,25.0
2025-01-09 01:55:00,AGV_026,0.712975,1,0,6.15,25.0
2025-01-09 01:55:00,AGV_027,0.740168,0,1,0.94,25.0
2025-01-09 01:55:00,AGV_028,0.701175,0,0,7.32,25.0
2025-01-09 01:55:00,AGV_029,0.702928,1,1,64.64,25.0
2025-01-09 01:55:00,AGV_030,0.744994,1,1,49.68,25.0
2025-01-09 01:55:00,AGV_031,0.718771,0,0,13.04,25.0
2025-01-09 01:55:00,AGV_032,0.70107,1,1,35.71,25.0
2025-01-09 01:55:00,AGV_033,0.681196,0,0,30.36,25.0
2025-01-09 01:55:00,AGV_034,0.747072,1,0,38.83,25.0
2025-01-09 01:55:00,AGV_035,0.714855,1,1,28.87,25.0
2025-01-09 01:55:00,AGV_036,0.705405,1,0,8.72,25.0
2025-01-09 01:55:00,AGV_037,0.741334,1,1,15.44,25.0
2025-01-09 01:55:00,AGV_038,0.701734,0,0,21.35,25.0
2025-01-09 01:55:00,AGV_039,0.702808,0,0,10.48,25.0
2025-01-09 01:55:00,AGV_040,0.707093,1,1,16.04,25.0
2025-01-09 01:55:00,AGV_041,0.713365,1,0,14.79,25.0
2025-01-09 01:55:00,AGV_042,0.703198,1,0,9.93,25.0
2025-01-09 01:55:00,AGV_043,0.709139,0,2,41.29,25.0
2025-01-09 01:55:00,AGV_044,0.694756,1,0,36.87,25.0
2025-01-09 01:55:00,AGV_045,0.702913,1,1,6.08,25.0
2025-01-09 01:55:00,AGV_046,0.712512,1,0,30.17,25.0
2025-01-09 01:55:00,AGV_047,0.700647,0,0,1.94,25.0
2025-01-09 01:55:00,AGV_048,0.722066,1,1,5.91,25.0
2025-01-09 01:55:00,AGV_049,0.733155,0,1,8.75,25.0
2025-01-09 01:55:00,AGV_050,0.684495,0,1,35.58,25.0
2025-01-09 01:55:00,AGV_051,0.707168,1,0,64.1,25.0
2025-01-09 01:55:00,AGV_052,0.71403,0,1,7.48,25.0
2025-01-09 01:55:00,AGV_053,0.698336,1,0,147.23,25.0
2025-01-09 01:55:00,AGV_054,0.705967,1,1,22.08,25.0
2025-01-09 01:55:00,AGV_055,0.723888,1,2,34.38,25.0
2025-01-09 01:55:00,AGV_056,0.713799,1,1,62.64,25.0
2025-01-09 01:55:00,AGV_057,0.688467,1,0,9.45,25.0
2025-01-09 01:55:00,AGV_058,0.675285,0,1,6.02,25.0
2025-01-09 01:55:00,AGV_059,0.682671,1,1,92.7,25.0
2025-01-09 01:55:00,AGV_060,0.730921,1,0,5.18,25.0
2025-01-09 01:55:00,AGV_061,0.725762,1,2,14.69,25.0
2025-01-09 01:55:00,AGV_062,0.727376,1,1,81.54,25.0
2025-01-09 01:55:00,AGV_063,0.716878,1,1,11.8,25.0
2025-01-09 01:55:00,AGV_064,0.738039,1,0,20.4,25.0
2025-01-09 01:55:00,AGV_065,0.70971,1,0,26.88,25.0
2025-01-09 01:55:00,AGV_066,0.731259,1,1,101.07,25.0
2025-01-09 01:55:00,AGV_067,0.733918,1,0,16.2,25.0
2025-01-09 01:55:00,AGV_068,0.701485,1,2,254.75,25.0
2025-01-09 01:55:00,AGV_069,0.687351,0,1,2.8,25.0
2025-01-09 01:55:00,AGV_070,0.726754,0,2,0.13,25.0
2025-01-09 01:55:00,AGV_071,0.700567,1,0,30.5,25.0
2025-01-09 01:55:00,AGV_072,0.71827,1,0,35.99,25.0
2025-01-09 01:55:00,AGV_073,0.701661,0,0,17.08,25.0
2025-01-09 01:55:00,AGV_074,0.697406,1,0,218.53,25.0
2025-01-09 01:55:00,AGV_075,0.745517,1,1,14.64,25.0
2025-01-09 01:55:00,AGV_076,0.743751,1,1,6.4,25.0
2025-01-09 01:55:00,AGV_077,0.744077,1,0,29.57,25.0
2025-01-09 01:55:00,AGV_078,0.710269,0,0,15.78,25.0
2025-01-09 01:55:00,AGV_079,0.753132,1,0,98.76,25.0
2025-01-09 01:55:00,AGV_080,0.729304,1,1,5.47,25.0
2025-01-09 01:55:00,AGV_081,0.707929,1,1,5.16,25.0
2025-01-09 01:55:00,AGV_082,0.750997,1,0,143.37,25.0
2025-01-09 01:55:00,AGV_083,0.719093,1,1,7.68,25.0
2025-01-09 01:55:00,AGV_084,0.688617,1,1,53.08,25.0
2025-01-09 01:55:00,AGV_085,0.7299,1,0,10.53,25.0
2025-01-09 01:55:00,AGV_086,0.738695,1,1,45.34,25.0
2025-01-09 01:55:00,AGV_087,0.701992,1,2,44.91,25.0
2025-01-09 01:55:00,AGV_088,0.717184,1,1,25.0,25.0
2025-01-09 01:55:00,AGV_089,0.763593,1,0,83.0,25.0
2025-01-09 01:55:00,AGV_090,0.753385,1,0,41.01,25.0
2025-01-09 01:55:00,AGV_091,0.723415,1,0,23.25,25.0
2025-01-09 01:55:00,AGV_092,0.71573,1,0,69.46,25.0
2025-01-09 01:55:00,AGV_093,0.741251,1,0,21.54,25.0
2025-01-09 01:55:00,AGV_094,0.701168,1,0,14.06,25.0
2025-01-09 01:55:00,AGV_095,0.657239,1,0,0.84,25.0
2025-01-09 01:55:00,AGV_096,0.741206,1,1,7.8,25.0
2025-01-09 01:55:00,AGV_097,0.740355,0,0,23.34,25.0
2025-01-09 01:55:00,AGV_098,0.723515,0,0,37.83,25.0
2025-01-09 01:55:00,AGV_099,0.746473,1,0,37.27,25.0
2025-01-09 01:55:00,AGV_100,0.729039,0,1,9.93,25.0
2025-01-09 01:55:00,AGV_101,0.723967,1,0,19.01,25.0
2025-01-09 01:55:00,AGV_102,0.723331,1,1,0.81,25.0
2025-01-09 01:55:00,AGV_103,0.668404,1,0,38.18,25.0
2025-01-09 01:55:00,AGV_104,0.739958,1,1,47.37,25.0
2025-01-09 01:55:00,AGV_105,0.763441,1,1,27.27,25.0
2025-01-09 01:55:00,AGV_106,0.735248,1,0,34.41,25.0
2025-01-09 01:55:00,AGV_107,0.718988,1,0,91.42,25.0
2025-01-09 01:55:00,AGV_108,0.740861,1,1,8.38,25.0
2025-01-09 01:55:00,AGV_109,0.719975,1,2,102.09,25.0
2025-01-09 01:55:00,AGV_110,0.716774,1,0,113.36,25.0
2025-01-09 01:55:00,AGV_111,0.722965,1,2,3.13,25.0
2025-01-09 01:55:00,AGV_112,0.700721,0,0,1.11,25.0
2025-01-09 01:55:00,AGV_113,0.738479,1,2,4.15,25.0
2025-01-09 01:55:00,AGV_114,0.748089,1,2,62.85,25.0
2025-01-09 01:55:00,AGV_115,0.723313,0,0,34.52,25.0
2025-01-09 01:55:00,AGV_116,0.708398,1,2,41.02,25.0
2025-01-09 01:55:00,AGV_117,0.702516,1,0,14.93,25.0
2025-01-09 01:55:00,AGV_118,0.700065,0,1,2.99,25.0
2025-01-09 01:55:00,AGV_119,0.739256,0,0,38.45,25.0
2025-01-09 01:55:00,AGV_120,0.739913,1,1,21.45,25.0
2025-01-09 01:55:00,AGV_121,0.699596,1,1,51.3,25.0
2025-01-09 01:55:00,AGV_122,0.680039,0,1,30.72,25.0
2025-01-09 01:55:00,AGV_123,0.701024,0,1,42.75,25.0
2025-01-09 01:55:00,AGV_124,0.729755,0,1,12.32,25.0
2025-01-09 01:55:00,AGV_125,0.719038,0,0,14.56,25.0
2025-01-09 01:55:00,AGV_126,0.716277,0,2,26.34,25.0
2025-01-09 01:55:00,AGV_127,0.702527,1,1,7.51,25.0
2025-01-09 01:55:00,AGV_128,0.741746,1,0,20.74,25.0
2025-01-09 01:55:00,AGV_129,0.714445,1,0,40.03,25.0
2025-01-09 01:55:00,AGV_130,0.698538,0,1,6.75,25.0
2025-01-09 02:00:00,AGV_001,0.730931,1,0,48.67,25.0
2025-01-09 02:00:00,AGV_002,0.716794,1,0,16.66,25.0
2025-01-09 02:00:00,AGV_003,0.698277,0,2,12.0,25.0
2025-01-09 02:00:00,AGV_004,0.671906,0,2,44.31,25.0
2025-01-09 02:00:00,AGV_005,0.735492,0,2,12.92,25.0
2025-01-09 02:00:00,AGV_006,0.74648,1,1,10.6,25.0
2025-01-09 02:00:00,AGV_007,0.742489,1,2,66.64,25.0
2025-01-09 02:00:00,AGV_008,0.707503,1,2,27.14,25.0
2025-01-09 02:00:00,AGV_009,0.728778,1,0,86.92,25.0
2025-01-09 02:00:00,AGV_010,0.713801,1,0,12.89,25.0
2025-01-09 02:00:00,AGV_011,0.686565,1,0,15.09,25.0
2025-01-09 02:00:00,AGV_012,0.716425,1,2,27.23,25.0
2025-01-09 02:00:00,AGV_013,0.705001,1,1,5.78,25.0
2025-01-09 02:00:00,AGV_014,0.732115,0,1,8.32,25.0
2025-01-09 02:00:00,AGV_015,0.754886,1,0,15.17,25.0
2025-01-09 02:00:00,AGV_016,0.705018,1,0,41.33,25.0
2025-01-09 02:00:00,AGV_017,0.746257,1,1,43.14,25.0
2025-01-09 02:00:00,AGV_018,0.698549,1,0,92.87,25.0
2025-01-09 02:00:00,AGV_019,0.715254,1,2,64.56,25.0
2025-01-09 02:00:00,AGV_020,0.738781,1,2,2.98,25.0
2025-01-09 02:00:00,AGV_021,0.749297,1,1,9.07,25.0
2025-01-09 02:00:00,AGV_022,0.710458,0,2,0.79,25.0
2025-01-09 02:00:00,AGV_023,0.71247,0,0,1.33,25.0
2025-01-09 02:00:00,AGV_024,0.700555,1,2,51.09,25.0
2025-01-09 02:00:00,AGV_025,0.751593,1,0,22.11,25.0
2025-01-09 02:00:00,AGV_026,0.712975,1,0,17.97,25.0
2025-01-09 02:00:00,AGV_027,0.740168,1,0,59.51,25.0
2025-01-09 02:00:00,AGV_028,0.701175,1,1,24.51,25.0
2025-01-09 02:00:00,AGV_029,0.702928,1,1,5.03,25.0
2025-01-09 02:00:00,AGV_030,0.744994,1,0,17.89,25.0
2025-01-09 02:00:00,AGV_031,0.718771,1,1,21.77,25.0
2025-01-09 02:00:00,AGV_032,0.70107,1,1,35.13,25.0
2025-01-09 02:00:00,AGV_033,0.681196,1,0,51.31,25.0
2025-01-09 02:00:00,AGV_034,0.737949,0,1,3.6,25.0
2025-01-09 02:00:00,AGV_035,0.714855,1,0,2.0,25.0
2025-01-09 02:00:00,AGV_036,0.705405,1,2,1.51,25.0
2025-01-09 02:00:00,AGV_037,0.741334,1,2,90.68,25.0
2025-01-09 02:00:00,AGV_038,0.701734,1,0,18.29,25.0
2025-01-09 02:00:00,AGV_039,0.692217,0,2,2.87,25.0
2025-01-09 02:00:00,AGV_040,0.698383,0,0,13.9,25.0
2025-01-09 02:00:00,AGV_041,0.702624,0,1,2.72,25.0
2025-01-09 02:00:00,AGV_042,0.703198,1,1,31.11,25.0
2025-01-09 02:00:00,AGV_043,0.709139,1,0,40.11,25.0
2025-01-09 02:00:00,AGV_044,0.686542,0,0,3.92,25.0
2025-01-09 02:00:00,AGV_045,0.691214,0,0,25.15,25.0
2025-01-09 02:00:00,AGV_046,0.712512,1,1,85.19,25.0
2025-01-09 02:00:00,AGV_047,0.700647,1,0,54.07,25.0
2025-01-09 02:00:00,AGV_048,0.713535,0,2,10.64,25.0
2025-01-09 02:00:00,AGV_049,0.733155,1,2,16.69,25.0
2025-01-09 02:00:00,AGV_050,0.674509,0,0,60.56,25.0
2025-01-09 02:00:00,AGV_051,0.707168,1,0,59.01,25.0
2025-01-09 02:00:00,AGV_052,0.71403,1,0,6.49,25.0
2025-01-09 02:00:00,AGV_053,0.689972,0,0,26.59,25.0
2025-01-09 02:00:00,AGV_054,0.695473,0,0,2.0,25.0
2025-01-09 02:00:00,AGV_055,0.714814,0,1,8.4,25.0
2025-01-09 02:00:00,AGV_056,0.704432,0,0,25.89,25.0
2025-01-09 02:00:00,AGV_057,0.688467,1,1,11.58,25.0
2025-01-09 02:00:00,AGV_058,0.660599,0,1,20.88,25.0
2025-01-09 02:00:00,AGV_059,0.732032,1,0,98.11,25.0
2025-01-09 02:00:00,AGV_060,0.720553,0,0,0.38,25.0
2025-01-09 02:00:00,AGV_061,0.725762,1,1,33.97,25.0
2025-01-09 02:00:00,AGV_062,0.727376,1,0,2.65,25.0
2025-01-09 02:00:00,AGV_063,0.716878,1,1,22.06,25.0
2025-01-09 02:00:00,AGV_064,0.729248,0,1,2.33,25.0
2025-01-09 02:00:00,AGV_065,0.70971,1,0,105.29,25.0
2025-01-09 02:00:00,AGV_066,0.722968,0,1,24.35,25.0
2025-01-09 02:00:00,AGV_067,0.733918,1,0,52.38,25.0
2025-01-09 02:00:00,AGV_068,0.695209,0,0,4.55,25.0
2025-01-09 02:00:00,AGV_069,0.681793,0,0,56.35,25.0
2025-01-09 02:00:00,AGV_070,0.716508,0,0,0.98,25.0
2025-01-09 02:00:00,AGV_071,0.700567,1,1,96.5,25.0
2025-01-09 02:00:00,AGV_072,0.71827,1,2,119.94,25.0
2025-01-09 02:00:00,AGV_073,0.690308,0,1,4.87,25.0
2025-01-09 02:00:00,AGV_074,0.697406,1,0,11.95,25.0
2025-01-09 02:00:00,AGV_075,0.737375,0,0,17.44,25.0
2025-01-09 02:00:00,AGV_076,0.743751,1,0,65.52,25.0
2025-01-09 02:00:00,AGV_077,0.744077,1,0,48.94,25.0
2025-01-09 02:00:00,AGV_078,0.710269,1,0,27.14,25.0
2025-01-09 02:00:00,AGV_079,0.753132,1,2,25.99,25.0
2025-01-09 02:00:00,AGV_080,0.729304,1,0,204.81,25.0
2025-01-09 02:00:00,AGV_081,0.707929,1,1,26.59,25.0
2025-01-09 02:00:00,AGV_082,0.750997,1,1,57.93,25.0
2025-01-09 02:00:00,AGV_083,0.709142,0,2,1.25,25.0
2025-01-09 02:00:00,AGV_084,0.68256,0,0,12.42,25.0
2025-01-09 02:00:00,AGV_085,0.7299,1,0,164.97,25.0
2025-01-09 02:00:00,AGV_086,0.738695,1,0,35.95,25.0
2025-01-09 02:00:00,AGV_087,0.701992,1,2,0.45,25.0
2025-01-09 02:00:00,AGV_088,0.717184,1,0,69.55,25.0
2025-01-09 02:00:00,AGV_089,0.752754,0,0,1.02,25.0
2025-01-09 02:00:00,AGV_090,0.753385,1,0,15.56,25.0
2025-01-09 02:00:00,AGV_091,0.723415,1,0,170.88,25.0
2025-01-09 02:00:00,AGV_092,0.71573,1,0,8.83,25.0
2025-01-09 02:00:00,AGV_093,0.730327,0,0,6.46,25.0
2025-01-09 02:00:00,AGV_094,0.701168,1,0,60.13,25.0
2025-01-09 02:00:00,AGV_095,0.657239,1,1,48.73,25.0
2025-01-09 02:00:00,AGV_096,0.741206,1,1,60.56,25.0
2025-01-09 02:00:00,AGV_097,0.730069,0,0,3.87,25.0
2025-01-09 02:00:00,AGV_098,0.723515,1,0,0.74,25.0
2025-01-09 02:00:00,AGV_099,0.746473,1,0,38.19,25.0
2025-01-09 02:00:00,AGV_100,0.729039,1,1,12.08,25.0
2025-01-09 02:00:00,AGV_101,0.723967,1,1,54.58,25.0
2025-01-09 02:00:00,AGV_102,0.723331,1,1,6.33,25.0
2025-01-09 02:00:00,AGV_103,0.653784,0,1,3.42,25.0
2025-01-09 02:00:00,AGV_104,0.739958,1,0,50.79,25.0
2025-01-09 02:00:00,AGV_105,0.763441,1,1,76.44,25.0
2025-01-09 02:00:00,AGV_106,0.735248,1,0,34.86,25.0
2025-01-09 02:00:00,AGV_107,0.718988,1,1,104.6,25.0
2025-01-09 02:00:00,AGV_108,0.740861,1,0,8.23,25.0
2025-01-09 02:00:00,AGV_109,0.714284,0,0,21.1,25.0
2025-01-09 02:00:00,AGV_110,0.716774,1,2,33.63,25.0
2025-01-09 02:00:00,AGV_111,0.722965,1,0,10.3,25.0
2025-01-09 02:00:00,AGV_112,0.700721,1,0,14.23,25.0
2025-01-09 02:00:00,AGV_113,0.738479,1,0,101.32,25.0
2025-01-09 02:00:00,AGV_114,0.748089,1,0,83.78,25.0
2025-01-09 02:00:00,AGV_115,0.723313,1,2,4.57,25.0
2025-01-09 02:00:00,AGV_116,0.689183,0,2,0.86,25.0
2025-01-09 02:00:00,AGV_117,0.702516,1,0,63.47,25.0
2025-01-09 02:00:00,AGV_118,0.700065,1,0,2.46,25.0
2025-01-09 02:00:00,AGV_119,0.739256,1,0,8.24,25.0
2025-01-09 02:00:00,AGV_120,0.739913,1,0,7.69,25.0
2025-01-09 02:00:00,AGV_121,0.690324,0,0,3.92,25.0
2025-01-09 02:00:00,AGV_122,0.680039,1,0,62.98,25.0
2025-01-09 02:00:00,AGV_123,0.701024,1,0,65.01,25.0
2025-01-09 02:00:00,AGV_124,0.729755,1,1,2.51,25.0
2025-01-09 02:00:00,AGV_125,0.719038,1,1,8.73,25.0
2025-01-09 02:00:00,AGV_126,0.716277,1,1,21.52,25.0
2025-01-09 02:00:00,AGV_127,0.702527,1,0,2.24,25.0
2025-01-09 02:00:00,AGV_128,0.741746,1,0,1.81,25.0
2025-01-09 02:00:00,AGV_129,0.704537,0,0,0.84,25.0
2025-01-09 02:00:00,AGV_130,0.682104,0,1,26.86,25.0
2025-01-09 02:05:00,AGV_001,0.730931,1,2,32.65,25.0
2025-01-09 02:05:00,AGV_002,0.716794,1,1,1.75,25.0
2025-01-09 02:05:00,AGV_003,0.749746,1,1,54.21,25.0
2025-01-09 02:05:00,AGV_004,0.65928,0,1,56.19,25.0
2025-01-09 02:05:00,AGV_005,0.725366,0,0,58.13,25.0
2025-01-09 02:05:00,AGV_006,0.74648,1,0,182.35,25.0
2025-01-09 02:05:00,AGV_007,0.733171,0,0,54.53,25.0
2025-01-09 02:05:00,AGV_008,0.707503,1,0,89.24,25.0
2025-01-09 02:05:00,AGV_009,0.728778,1,0,125.06,25.0
2025-01-09 02:05:00,AGV_010,0.713801,1,1,24.09,25.0
2025-01-09 02:05:00,AGV_011,0.748878,1,1,74.56,25.0
2025-01-09 02:05:00,AGV_012,0.716425,1,1,56.94,25.0
2025-01-09 02:05:00,AGV_013,0.705001,1,2,50.43,25.0
2025-01-09 02:05:00,AGV_014,0.732115,1,1,14.6,25.0
2025-01-09 02:05:00,AGV_015,0.754886,1,1,11.4,25.0
2025-01-09 02:05:00,AGV_016,0.705018,1,1,123.27,25.0
2025-01-09 02:05:00,AGV_017,0.746257,1,0,0.08,25.0
2025-01-09 02:05:00,AGV_018,0.687917,0,1,5.52,25.0
2025-01-09 02:05:00,AGV_019,0.715254,1,0,38.5,25.0
2025-01-09 02:05:00,AGV_020,0.738781,1,2,36.69,25.0
2025-01-09 02:05:00,AGV_021,0.749297,1,0,54.46,25.0
2025-01-09 02:05:00,AGV_022,0.710458,1,0,90.27,25.0
2025-01-09 02:05:00,AGV_023,0.71247,1,0,6.89,25.0
2025-01-09 02:05:00,AGV_024,0.700555,1,0,30.06,25.0
2025-01-09 02:05:00,AGV_025,0.751593,1,1,26.3,25.0
2025-01-09 02:05:00,AGV_026,0.712975,1,0,4.9,25.0
2025-01-09 02:05:00,AGV_027,0.722264,0,0,23.35,25.0
2025-01-09 02:05:00,AGV_028,0.701175,1,0,2.76,25.0
2025-01-09 02:05:00,AGV_029,0.702928,1,2,64.28,25.0
2025-01-09 02:05:00,AGV_030,0.744994,1,1,45.74,25.0
2025-01-09 02:05:00,AGV_031,0.718771,1,2,33.88,25.0
2025-01-09 02:05:00,AGV_032,0.70107,1,1,25.96,25.0
2025-01-09 02:05:00,AGV_033,0.66778,0,1,11.26,25.0
2025-01-09 02:05:00,AGV_034,0.737949,1,0,99.13,25.0
2025-01-09 02:05:00,AGV_035,0.714855,1,0,11.29,25.0
2025-01-09 02:05:00,AGV_036,0.705405,1,1,53.81,25.0
2025-01-09 02:05:00,AGV_037,0.732902,0,0,0.3,25.0
2025-01-09 02:05:00,AGV_038,0.701734,1,2,11.2,25.0
2025-01-09 02:05:00,AGV_039,0.74691,1,1,16.0,25.0
2025-01-09 02:05:00,AGV_040,0.756456,1,0,21.56,25.0
2025-01-09 02:05:00,AGV_041,0.6935,0,1,10.86,25.0
2025-01-09 02:05:00,AGV_042,0.703198,1,2,10.68,25.0
2025-01-09 02:05:00,AGV_043,0.709139,1,1,0.84,25.0
2025-01-09 02:05:00,AGV_044,0.743702,1,2,72.43,25.0
2025-01-09 02:05:00,AGV_045,0.742367,1,1,3.57,25.0
2025-01-09 02:05:00,AGV_046,0.712512,1,0,82.68,25.0
2025-01-09 02:05:00,AGV_047,0.700647,1,1,50.93,25.0
2025-01-09 02:05:00,AGV_048,0.713535,1,1,51.5,25.0
2025-01-09 02:05:00,AGV_049,0.720718,0,1,10.87,25.0
2025-01-09 02:05:00,AGV_050,0.660997,0,2,6.03,25.0
2025-01-09 02:05:00,AGV_051,0.696752,0,1,15.31,25.0
2025-01-09 02:05:00,AGV_052,0.71403,1,1,71.01,25.0
2025-01-09 02:05:00,AGV_053,0.675895,0,1,24.96,25.0
2025-01-09 02:05:00,AGV_054,0.747495,1,0,0.85,25.0
2025-01-09 02:05:00,AGV_055,0.714814,1,0,111.54,25.0
2025-01-09 02:05:00,AGV_056,0.704432,1,0,12.43,25.0
2025-01-09 02:05:00,AGV_057,0.758233,1,0,53.29,25.0
2025-01-09 02:05:00,AGV_058,0.646406,0,2,13.99,25.0
2025-01-09 02:05:00,AGV_059,0.722214,0,2,7.99,25.0
2025-01-09 02:05:00,AGV_060,0.720553,1,1,78.29,25.0
2025-01-09 02:05:00,AGV_061,0.717093,0,0,13.8,25.0
2025-01-09 02:05:00,AGV_062,0.727376,1,0,51.79,25.0
2025-01-09 02:05:00,AGV_063,0.710124,0,0,31.84,25.0
2025-01-09 02:05:00,AGV_064,0.729248,1,0,189.42,25.0
2025-01-09 02:05:00,AGV_065,0.70971,1,0,45.73,25.0
2025-01-09 02:05:00,AGV_066,0.722968,1,0,108.27,25.0
2025-01-09 02:05:00,AGV_067,0.733918,1,0,64.49,25.0
2025-01-09 02:05:00,AGV_068,0.751855,1,0,8.4,25.0
2025-01-09 02:05:00,AGV_069,0.671039,0,1,1.62,25.0
2025-01-09 02:05:00,AGV_070,0.708868,0,0,18.53,25.0
2025-01-09 02:05:00,AGV_071,0.691594,0,0,25.49,25.0
2025-01-09 02:05:00,AGV_072,0.71827,1,0,20.78,25.0
2025-01-09 02:05:00,AGV_073,0.680296,0,1,4.91,25.0
2025-01-09 02:05:00,AGV_074,0.753808,1,1,2.23,25.0
2025-01-09 02:05:00,AGV_075,0.737375,1,1,16.01,25.0
2025-01-09 02:05:00,AGV_076,0.743751,1,2,42.85,25.0
2025-01-09 02:05:00,AGV_077,0.744077,1,1,9.21,25.0
2025-01-09 02:05:00,AGV_078,0.710269,1,2,3.21,25.0
2025-01-09 02:05:00,AGV_079,0.744706,0,0,1.74,25.0
2025-01-09 02:05:00,AGV_080,0.729304,1,1,5.36,25.0
2025-01-09 02:05:00,AGV_081,0.707929,1,1,10.57,25.0
2025-01-09 02:05:00,AGV_082,0.750997,1,0,56.84,25.0
2025-01-09 02:05:00,AGV_083,0.699407,0,0,11.71,25.0
2025-01-09 02:05:00,AGV_084,0.742539,1,1,46.13,25.0
2025-01-09 02:05:00,AGV_085,0.719561,0,1,11.8,25.0
2025-01-09 02:05:00,AGV_086,0.728763,0,0,22.88,25.0
2025-01-09 02:05:00,AGV_087,0.701992,1,1,25.07,25.0
2025-01-09 02:05:00,AGV_088,0.703129,0,0,11.26,25.0
2025-01-09 02:05:00,AGV_089,0.752754,1,2,13.56,25.0
2025-01-09 02:05:00,AGV_090,0.753385,1,1,33.72,25.0
2025-01-09 02:05:00,AGV_091,0.723415,1,0,8.03,25.0
2025-01-09 02:05:00,AGV_092,0.707714,0,0,9.73,25.0
2025-01-09 02:05:00,AGV_093,0.730327,1,0,23.72,25.0
2025-01-09 02:05:00,AGV_094,0.701168,1,0,54.38,25.0
2025-01-09 02:05:00,AGV_095,0.713147,1,0,50.92,25.0
2025-01-09 02:05:00,AGV_096,0.741206,1,1,40.61,25.0
2025-01-09 02:05:00,AGV_097,0.730069,1,0,31.29,25.0
2025-01-09 02:05:00,AGV_098,0.711832,0,1,29.83,25.0
2025-01-09 02:05:00,AGV_099,0.746473,1,0,18.23,25.0
2025-01-09 02:05:00,AGV_100,0.729039,1,1,267.19,25.0
2025-01-09 02:05:00,AGV_101,0.723967,1,0,73.0,25.0
2025-01-09 02:05:00,AGV_102,0.723331,1,1,40.26,25.0
2025-01-09 02:05:00,AGV_103,0.707347,1,2,70.21,25.0
2025-01-09 02:05:00,AGV_104,0.739958,1,1,16.98,25.0
2025-01-09 02:05:00,AGV_105,0.763441,1,1,0.87,25.0
2025-01-09 02:05:00,AGV_106,0.735248,1,0,113.08,25.0
2025-01-09 02:05:00,AGV_107,0.718988,1,0,135.36,25.0
2025-01-09 02:05:00,AGV_108,0.740861,1,1,13.97,25.0
2025-01-09 02:05:00,AGV_109,0.698758,0,1,4.34,25.0
2025-01-09 02:05:00,AGV_110,0.716774,1,0,18.65,25.0
2025-01-09 02:05:00,AGV_111,0.713788,0,0,4.88,25.0
2025-01-09 02:05:00,AGV_112,0.700721,1,0,33.24,25.0
2025-01-09 02:05:00,AGV_113,0.738479,1,1,7.92,25.0
2025-01-09 02:05:00,AGV_114,0.748089,1,0,9.61,25.0
2025-01-09 02:05:00,AGV_115,0.713447,0,1,4.94,25.0
2025-01-09 02:05:00,AGV_116,0.745658,1,0,96.17,25.0
2025-01-09 02:05:00,AGV_117,0.702516,1,0,64.99,25.0
2025-01-09 02:05:00,AGV_118,0.688805,0,1,14.83,25.0
2025-01-09 02:05:00,AGV_119,0.739256,1,0,45.22,25.0
2025-01-09 02:05:00,AGV_120,0.731299,0,1,39.24,25.0
2025-01-09 02:05:00,AGV_121,0.73638,1,0,169.37,25.0
2025-01-09 02:05:00,AGV_122,0.735603,1,0,92.1,25.0
2025-01-09 02:05:00,AGV_123,0.701024,1,2,134.57,25.0
2025-01-09 02:05:00,AGV_124,0.718531,0,0,0.83,25.0
2025-01-09 02:05:00,AGV_125,0.719038,1,2,3.21,25.0
2025-01-09 02:05:00,AGV_126,0.716277,1,0,13.77,25.0
