timestamp,ambient_temp_forecast_C_p50,ambient_temp_forecast_C_p90,ambient_rh_forecast_pct_p50,ambient_rh_forecast_pct_p90,wetbulb_forecast_C_p50,wetbulb_forecast_C_p90,cloud_cover_0_1_p50,cloud_cover_0_1_p90,hourofday_local,dayofweek_local,is_weekend
2025-02-20 13:30:00,8.04,8.53,64.9,66.6,1.02,1.84,0.43,0.47,21,3,0
2025-02-20 13:45:00,7.46,7.76,68.2,69.0,1.11,1.56,0.499,0.499,21,3,0
2025-02-20 14:00:00,8.05,8.16,72.6,75.7,2.57,3.3,0.477,0.567,22,3,0
2025-02-20 14:15:00,8.18,8.43,71.5,72.5,2.48,2.93,0.53,0.549,22,3,0
2025-02-20 14:30:00,7.85,8.2,70.9,72.9,2.02,2.78,0.569,0.667,22,3,0
2025-02-20 14:45:00,6.66,7.12,72.9,74.7,1.23,2.07,0.535,0.6,22,3,0
2025-02-20 15:00:00,7.56,7.85,73.1,75.0,2.19,2.84,0.593,0.611,23,3,0
2025-02-20 15:15:00,6.63,7.06,74.7,77.2,1.56,2.5,0.647,0.703,23,3,0
2025-02-20 15:30:00,7.66,7.96,80.5,81.3,3.76,4.22,0.646,0.733,23,3,0
2025-02-20 15:45:00,6.94,7.74,76.6,78.4,2.26,3.41,0.552,0.577,23,3,0
2025-02-20 16:00:00,6.96,7.46,76.8,81.1,2.31,3.68,0.619,0.632,0,4,0
2025-02-20 16:15:00,7.59,8.22,75.0,75.3,2.59,3.27,0.578,0.657,0,4,0
2025-02-20 16:30:00,7.32,7.47,76.7,78.7,2.66,3.22,0.628,0.628,0,4,0
2025-02-20 16:45:00,7.01,7.67,75.7,76.9,2.16,3.04,0.495,0.501,0,4,0
2025-02-20 17:00:00,6.81,7.76,79.2,80.7,2.66,3.91,0.679,0.679,1,4,0
2025-02-20 17:15:00,7.16,7.44,75.5,79.3,2.26,3.29,0.604,0.669,1,4,0
2025-02-20 17:30:00,6.94,7.28,80.3,84.2,3.01,4.12,0.571,0.607,1,4,0
2025-02-20 17:45:00,6.79,7.24,79.9,80.8,2.77,3.4,0.631,0.672,1,4,0
2025-02-20 18:00:00,7.1,7.45,79.4,81.0,2.98,3.65,0.674,0.707,2,4,0
2025-02-20 18:15:00,6.52,7.1,80.8,81.5,2.67,3.4,0.631,0.644,2,4,0
2025-02-20 18:30:00,7.19,7.46,83.7,84.9,3.92,4.44,0.739,0.796,2,4,0
2025-02-20 18:45:00,6.95,7.18,83.3,85.3,3.61,4.24,0.718,0.806,2,4,0
2025-02-20 19:00:00,7.57,7.83,85.6,86.5,4.68,5.13,0.802,0.802,3,4,0
2025-02-20 19:15:00,7.82,8.32,84.4,85.4,4.69,5.41,0.864,0.864,3,4,0
2025-02-20 19:30:00,7.71,8.07,88.5,92.8,5.42,6.64,0.766,0.766,3,4,0
2025-02-20 19:45:00,7.07,7.49,84.7,85.3,4.01,4.55,0.811,0.916,3,4,0
2025-02-20 20:00:00,7.34,7.6,90.0,90.2,5.35,5.64,0.728,0.742,4,4,0
2025-02-20 20:15:00,8.0,8.64,85.1,87.1,5.02,6.07,0.728,0.729,4,4,0
2025-02-20 20:30:00,7.6,7.72,81.8,85.9,3.96,4.91,0.608,0.664,4,4,0
2025-02-20 20:45:00,7.9,8.65,81.1,81.4,4.11,4.92,0.616,0.741,4,4,0
2025-02-20 21:00:00,8.74,9.45,80.1,81.6,4.75,5.76,0.704,0.704,5,4,0
2025-02-20 21:15:00,7.53,7.95,82.7,87.5,4.07,5.45,0.774,0.813,5,4,0
2025-02-20 21:30:00,8.07,8.1,87.5,92.2,5.57,6.53,0.823,0.848,5,4,0
2025-02-20 21:45:00,7.95,8.12,79.8,80.3,3.91,4.18,0.628,0.702,5,4,0
2025-02-20 22:00:00,8.18,8.55,84.9,87.2,5.15,6.0,0.862,0.983,6,4,0
2025-02-20 22:15:00,8.17,8.92,84.0,85.2,4.98,5.96,0.755,0.802,6,4,0
2025-02-20 22:30:00,7.99,8.65,83.0,85.0,4.6,5.64,0.608,0.72,6,4,0
2025-02-20 22:45:00,8.42,8.62,87.3,89.1,5.88,6.44,0.865,1.0,6,4,0
2025-02-20 23:00:00,8.45,8.99,85.3,89.3,5.51,6.86,0.789,0.815,7,4,0
2025-02-20 23:15:00,9.29,9.3,78.6,80.9,5.02,5.49,0.621,0.745,7,4,0
2025-02-20 23:30:00,9.93,10.37,75.5,76.2,5.04,5.61,0.638,0.648,7,4,0
2025-02-20 23:45:00,8.86,9.29,77.5,81.8,4.35,5.66,0.645,0.691,7,4,0
2025-02-21 00:00:00,9.34,9.72,76.1,77.9,4.56,5.3,0.566,0.646,8,4,0
2025-02-21 00:15:00,9.66,9.95,78.5,79.8,5.37,5.92,0.574,0.653,8,4,0
2025-02-21 00:30:00,10.02,10.52,76.8,77.4,5.37,6.01,0.593,0.662,8,4,0
2025-02-21 00:45:00,9.76,10.38,81.4,83.3,6.05,7.04,0.73,0.772,8,4,0
2025-02-21 01:00:00,9.64,10.36,75.8,76.9,4.81,5.73,0.586,0.719,9,4,0
2025-02-21 01:15:00,9.52,9.55,66.4,67.6,2.8,3.07,0.416,0.56,9,4,0
2025-02-21 01:30:00,9.59,9.9,69.7,69.7,3.53,3.84,0.575,0.635,9,4,0
2025-02-21 01:45:00,9.89,10.02,71.9,72.8,4.28,4.58,0.506,0.548,9,4,0
2025-02-21 02:00:00,9.95,10.27,72.6,75.3,4.47,5.32,0.436,0.516,10,4,0
2025-02-21 02:15:00,10.4,10.59,73.5,74.8,5.09,5.56,0.483,0.584,10,4,0
2025-02-21 02:30:00,9.76,10.24,71.1,72.0,3.98,4.63,0.515,0.599,10,4,0
2025-02-21 02:45:00,9.9,10.26,73.4,77.2,4.57,5.71,0.51,0.563,10,4,0
2025-02-21 03:00:00,11.04,11.56,67.2,69.4,4.48,5.44,0.525,0.55,11,4,0
2025-02-21 03:15:00,10.12,10.68,64.7,67.9,3.06,4.26,0.419,0.42,11,4,0
2025-02-21 03:30:00,10.36,10.95,63.4,65.5,3.05,4.05,0.461,0.542,11,4,0
2025-02-21 03:45:00,10.09,10.51,64.7,66.4,3.03,3.79,0.375,0.375,11,4,0
2025-02-21 04:00:00,10.61,11.03,60.1,62.5,2.63,3.53,0.383,0.483,12,4,0
2025-02-21 04:15:00,10.82,11.13,57.8,61.1,2.82,3.35,0.31,0.31,12,4,0
2025-02-21 04:30:00,9.78,9.86,60.2,64.4,1.82,2.74,0.291,0.291,12,4,0
2025-02-21 04:45:00,10.63,11.22,57.9,60.0,2.63,3.22,0.285,0.357,12,4,0
2025-02-21 05:00:00,10.51,10.69,60.1,60.4,2.53,2.78,0.296,0.296,13,4,0
2025-02-21 05:15:00,10.74,11.06,61.1,64.2,2.96,3.91,0.312,0.32,13,4,0
2025-02-21 05:30:00,10.88,11.62,61.2,62.5,3.12,4.12,0.343,0.422,13,4,0
2025-02-21 05:45:00,10.93,11.34,59.8,62.2,2.93,3.78,0.328,0.44,13,4,0
2025-02-21 06:00:00,10.6,10.72,58.8,59.7,2.6,2.72,0.36,0.362,14,4,0
2025-02-21 06:15:00,11.05,11.47,56.2,56.4,3.05,3.47,0.281,0.307,14,4,0
2025-02-21 06:30:00,10.48,11.12,52.3,55.3,2.48,3.12,0.206,0.236,14,4,0
2025-02-21 06:45:00,10.21,10.36,52.9,53.2,2.21,2.36,0.172,0.189,14,4,0
2025-02-21 07:00:00,10.6,11.02,53.1,53.4,2.6,3.02,0.25,0.278,15,4,0
2025-02-21 07:15:00,10.74,11.28,49.4,53.9,2.74,3.28,0.194,0.194,15,4,0
2025-02-21 07:30:00,10.23,10.35,55.1,57.2,2.23,2.35,0.336,0.396,15,4,0
2025-02-21 07:45:00,11.0,11.68,56.7,58.1,3.0,3.68,0.294,0.414,15,4,0
2025-02-21 08:00:00,10.51,11.12,60.0,60.1,2.52,3.15,0.411,0.411,16,4,0
2025-02-21 08:15:00,10.29,10.91,55.8,59.2,2.29,2.91,0.283,0.381,16,4,0
2025-02-21 08:30:00,10.77,11.19,54.9,59.4,2.77,3.19,0.207,0.35,16,4,0
2025-02-21 08:45:00,10.76,11.24,55.1,57.2,2.76,3.24,0.298,0.298,16,4,0
2025-02-21 09:00:00,10.03,10.05,55.7,57.2,2.03,2.05,0.262,0.304,17,4,0
2025-02-21 09:15:00,10.17,10.43,57.1,59.3,2.17,2.43,0.33,0.41,17,4,0
2025-02-21 09:30:00,10.63,10.69,57.1,59.8,2.63,2.69,0.313,0.322,17,4,0
2025-02-21 09:45:00,9.65,10.11,52.4,52.5,1.65,2.11,0.216,0.32,17,4,0
2025-02-21 10:00:00,9.35,9.84,56.4,60.0,1.35,1.84,0.288,0.415,18,4,0
2025-02-21 10:15:00,9.88,10.08,55.4,58.3,1.88,2.08,0.26,0.302,18,4,0
2025-02-21 10:30:00,9.58,10.27,54.4,55.9,1.58,2.27,0.248,0.251,18,4,0
2025-02-21 10:45:00,9.74,10.3,60.0,61.5,1.75,2.6,0.395,0.423,18,4,0
2025-02-21 11:00:00,9.61,9.73,57.2,59.1,1.61,1.73,0.288,0.364,19,4,0
2025-02-21 11:15:00,9.87,10.05,56.5,58.7,1.87,2.05,0.318,0.37,19,4,0
2025-02-21 11:30:00,9.81,9.85,64.3,67.0,2.67,3.24,0.395,0.48,19,4,0
2025-02-21 11:45:00,9.01,9.52,65.7,69.2,2.15,3.35,0.381,0.381,19,4,0
2025-02-21 12:00:00,8.77,8.88,62.2,67.2,1.2,2.32,0.393,0.4,20,4,0
2025-02-21 12:15:00,9.2,9.3,64.9,66.7,2.17,2.64,0.449,0.449,20,4,0
2025-02-21 12:30:00,8.78,9.31,64.8,67.3,1.74,2.76,0.364,0.496,20,4,0
2025-02-21 12:45:00,8.15,8.62,61.5,62.0,0.46,1.02,0.318,0.321,20,4,0
2025-02-21 13:00:00,7.77,8.15,62.4,64.1,0.24,0.97,0.412,0.467,21,4,0
2025-02-21 13:15:00,8.27,8.83,64.4,69.1,1.14,2.64,0.328,0.41,21,4,0
2025-02-21 13:30:00,7.52,7.64,67.5,68.8,1.01,1.41,0.531,0.536,21,4,0
2025-02-21 13:45:00,7.82,8.23,65.2,67.7,0.85,1.77,0.369,0.421,21,4,0
2025-02-21 14:00:00,7.4,7.64,65.9,67.9,0.59,1.23,0.38,0.444,22,4,0
2025-02-21 14:15:00,8.15,8.26,70.2,70.9,2.19,2.44,0.502,0.621,22,4,0
2025-02-21 14:30:00,7.67,8.56,67.8,71.5,1.24,2.87,0.443,0.507,22,4,0
2025-02-21 14:45:00,7.37,8.05,72.2,73.2,1.81,2.69,0.638,0.638,22,4,0
2025-02-21 15:00:00,7.62,8.09,72.6,73.9,2.14,2.88,0.56,0.645,23,4,0
2025-02-21 15:15:00,7.18,7.72,73.1,73.4,1.8,2.41,0.535,0.639,23,4,0
2025-02-21 15:30:00,7.45,7.83,77.1,80.3,2.86,3.89,0.615,0.615,23,4,0
2025-02-21 15:45:00,7.62,8.14,82.3,83.7,4.09,4.88,0.778,0.867,23,4,0
2025-02-21 16:00:00,8.01,8.56,78.2,78.2,3.64,4.2,0.539,0.585,0,5,1
2025-02-21 16:15:00,7.34,7.74,78.9,83.3,3.12,4.39,0.645,0.645,0,5,1
2025-02-21 16:30:00,6.48,6.53,80.5,82.2,2.58,2.97,0.689,0.689,0,5,1
2025-02-21 16:45:00,7.49,7.89,79.7,80.8,3.43,4.05,0.671,0.718,0,5,1
2025-02-21 17:00:00,7.27,7.28,82.0,85.8,3.66,4.44,0.731,0.731,1,5,1
2025-02-21 17:15:00,7.98,8.51,79.0,82.2,3.78,4.96,0.669,0.669,1,5,1
2025-02-21 17:30:00,8.08,8.32,83.0,85.8,4.67,5.48,0.726,0.731,1,5,1
2025-02-21 17:45:00,7.62,8.11,82.9,87.1,4.19,5.53,0.757,0.798,1,5,1
2025-02-21 18:00:00,7.35,7.6,82.2,84.5,3.79,4.5,0.729,0.882,2,5,1
2025-02-21 18:15:00,8.09,8.41,77.6,77.9,3.6,3.99,0.643,0.705,2,5,1
2025-02-21 18:30:00,6.25,6.83,84.6,86.5,3.17,4.14,0.682,0.796,2,5,1
2025-02-21 18:45:00,6.38,6.7,76.3,79.8,1.64,2.65,0.57,0.57,2,5,1
2025-02-21 19:00:00,6.78,7.03,84.4,85.9,3.66,4.21,0.717,0.783,3,5,1
2025-02-21 19:15:00,6.5,6.92,84.4,86.6,3.38,4.23,0.701,0.701,3,5,1
2025-02-21 19:30:00,6.39,6.5,90.6,91.5,4.51,4.8,0.786,0.824,3,5,1
2025-02-21 19:45:00,7.46,7.84,82.2,82.8,3.9,4.4,0.688,0.723,3,5,1
2025-02-21 20:00:00,7.26,7.74,84.6,84.7,4.19,4.67,0.766,0.824,4,5,1
2025-02-21 20:15:00,6.63,7.23,85.0,87.4,3.63,4.72,0.683,0.723,4,5,1
2025-02-21 20:30:00,8.28,8.95,78.6,80.2,4.0,4.99,0.607,0.654,4,5,1
2025-02-21 20:45:00,7.72,8.53,81.6,85.4,4.04,5.62,0.729,0.749,4,5,1
2025-02-21 21:00:00,7.28,7.46,87.6,89.0,4.8,5.25,0.831,0.831,5,5,1
2025-02-21 21:15:00,6.78,7.16,86.0,86.1,3.97,4.39,0.812,0.847,5,5,1
2025-02-21 21:30:00,7.66,7.87,81.6,85.4,3.99,4.95,0.684,0.735,5,5,1
2025-02-21 21:45:00,7.68,7.87,84.8,87.3,4.65,5.32,0.779,0.873,5,5,1
2025-02-21 22:00:00,8.05,8.39,82.0,84.1,4.45,5.2,0.735,0.735,6,5,1
2025-02-21 22:15:00,8.51,8.61,81.9,83.3,4.89,5.27,0.719,0.767,6,5,1
2025-02-21 22:30:00,8.53,8.85,82.4,83.9,5.01,5.63,0.686,0.734,6,5,1
2025-02-21 22:45:00,8.63,8.98,88.1,89.6,6.26,6.9,0.928,0.928,6,5,1
2025-02-21 23:00:00,8.13,8.51,85.1,88.3,5.14,6.18,0.73,0.748,7,5,1
2025-02-21 23:15:00,9.34,9.59,80.8,84.1,5.49,6.41,0.731,0.961,7,5,1
2025-02-21 23:30:00,9.21,9.75,85.3,87.8,6.26,7.31,0.759,0.828,7,5,1
2025-02-21 23:45:00,8.37,8.72,81.9,84.3,4.76,5.59,0.653,0.654,7,5,1
2025-02-22 00:00:00,8.69,9.29,86.1,87.0,5.91,6.69,0.775,0.862,8,5,1
2025-02-22 00:15:00,9.13,9.79,81.0,81.4,5.32,6.07,0.643,0.791,8,5,1
2025-02-22 00:30:00,9.32,9.89,80.1,80.6,5.35,6.02,0.662,0.722,8,5,1
2025-02-22 00:45:00,9.94,10.43,74.8,75.4,4.9,5.52,0.553,0.553,8,5,1
2025-02-22 01:00:00,9.68,10.1,74.7,78.0,4.63,5.71,0.577,0.661,9,5,1
2025-02-22 01:15:00,9.59,9.81,73.7,75.6,4.33,4.94,0.591,0.699,9,5,1
2025-02-22 01:30:00,9.75,10.3,72.5,74.3,4.24,5.16,0.484,0.613,9,5,1
2025-02-22 01:45:00,9.25,9.86,72.1,73.3,3.66,4.52,0.571,0.684,9,5,1
2025-02-22 02:00:00,10.08,10.37,71.1,73.1,4.29,4.99,0.503,0.533,10,5,1
2025-02-22 02:15:00,10.43,10.45,69.2,72.1,4.27,4.88,0.597,0.681,10,5,1
2025-02-22 02:30:00,10.39,10.47,63.3,66.5,3.06,3.78,0.351,0.408,10,5,1
2025-02-22 02:45:00,10.69,10.7,65.8,68.5,3.86,4.4,0.44,0.44,10,5,1
2025-02-22 03:00:00,9.79,10.22,68.0,71.0,3.39,4.41,0.493,0.567,11,5,1
2025-02-22 03:15:00,10.38,10.45,66.4,69.8,3.66,4.41,0.426,0.452,11,5,1
2025-02-22 03:30:00,10.29,10.78,58.8,61.0,2.29,2.98,0.37,0.37,11,5,1
2025-02-22 03:45:00,9.88,10.74,61.4,65.7,2.16,3.88,0.289,0.289,11,5,1
2025-02-22 04:00:00,10.52,10.82,59.2,60.0,2.52,2.82,0.213,0.242,12,5,1
2025-02-22 04:15:00,10.46,10.73,62.1,65.9,2.88,3.91,0.278,0.377,12,5,1
2025-02-22 04:30:00,11.02,11.49,60.1,63.5,3.04,4.19,0.233,0.322,12,5,1
2025-02-22 04:45:00,10.41,11.21,60.4,65.0,2.49,4.21,0.353,0.353,12,5,1
2025-02-22 05:00:00,11.06,11.09,62.1,63.5,3.47,3.79,0.307,0.325,13,5,1
2025-02-22 05:15:00,10.58,11.14,58.9,60.5,2.58,3.25,0.199,0.199,13,5,1
2025-02-22 05:30:00,11.51,12.18,58.6,59.3,3.51,4.18,0.281,0.307,13,5,1
2025-02-22 05:45:00,10.53,11.4,59.3,59.3,2.53,3.4,0.271,0.271,13,5,1
2025-02-22 06:00:00,10.97,11.18,61.2,63.6,3.2,3.9,0.347,0.539,14,5,1
2025-02-22 06:15:00,10.47,10.86,62.7,64.7,3.0,3.8,0.375,0.422,14,5,1
2025-02-22 06:30:00,11.83,12.35,57.2,59.0,3.83,4.35,0.307,0.357,14,5,1
2025-02-22 06:45:00,11.24,11.3,57.0,58.5,3.24,3.3,0.282,0.361,14,5,1
2025-02-22 07:00:00,10.92,11.37,53.0,54.7,2.92,3.37,0.231,0.231,15,5,1
2025-02-22 07:15:00,10.56,11.36,58.0,60.5,2.56,3.47,0.375,0.479,15,5,1
2025-02-22 07:30:00,10.4,11.4,55.1,55.2,2.4,3.4,0.243,0.284,15,5,1
2025-02-22 07:45:00,9.25,10.04,55.3,56.2,1.25,2.04,0.277,0.359,15,5,1
2025-02-22 08:00:00,10.08,10.49,60.0,60.8,2.08,2.65,0.301,0.33,16,5,1
2025-02-22 08:15:00,9.6,10.01,55.4,57.0,1.6,2.01,0.238,0.251,16,5,1
2025-02-22 08:30:00,9.28,9.54,55.1,59.8,1.28,1.54,0.307,0.359,16,5,1
2025-02-22 08:45:00,10.34,10.53,53.3,57.1,2.34,2.53,0.185,0.298,16,5,1
2025-02-22 09:00:00,10.5,10.71,55.6,58.3,2.5,2.71,0.209,0.274,17,5,1
2025-02-22 09:15:00,10.27,10.59,55.5,56.9,2.27,2.59,0.19,0.243,17,5,1
2025-02-22 09:30:00,9.62,9.9,59.7,59.9,1.62,1.9,0.324,0.404,17,5,1
2025-02-22 09:45:00,9.91,10.59,56.3,57.3,1.91,2.59,0.218,0.304,17,5,1
2025-02-22 10:00:00,9.84,10.23,64.5,67.1,2.74,3.65,0.437,0.55,18,5,1
2025-02-22 10:15:00,9.28,9.39,60.7,62.8,1.41,1.95,0.37,0.389,18,5,1
2025-02-22 10:30:00,9.47,9.77,58.0,61.8,1.47,2.13,0.336,0.453,18,5,1
2025-02-22 10:45:00,9.13,9.58,58.8,59.1,1.13,1.58,0.314,0.402,18,5,1
2025-02-22 11:00:00,8.75,9.03,58.0,59.6,0.75,1.03,0.352,0.421,19,5,1
2025-02-22 11:15:00,8.11,8.46,56.7,58.7,0.11,0.46,0.267,0.357,19,5,1
2025-02-22 11:30:00,8.03,8.72,57.2,59.2,0.03,0.72,0.273,0.273,19,5,1
2025-02-22 11:45:00,8.46,8.6,63.2,64.5,1.1,1.51,0.333,0.462,19,5,1
2025-02-22 12:00:00,8.68,8.9,60.9,61.1,0.87,1.11,0.351,0.37,20,5,1
2025-02-22 12:15:00,8.31,8.65,63.6,63.7,1.03,1.38,0.385,0.43,20,5,1
2025-02-22 12:30:00,8.34,8.59,64.4,68.4,1.22,2.27,0.42,0.439,20,5,1
2025-02-22 12:45:00,8.42,8.88,67.0,70.6,1.83,3.0,0.454,0.454,20,5,1
2025-02-22 13:00:00,8.43,8.72,68.1,68.5,2.05,2.42,0.419,0.523,21,5,1
2025-02-22 13:15:00,8.02,8.6,70.0,74.1,2.02,3.41,0.431,0.442,21,5,1
2025-02-22 13:30:00,7.97,8.07,71.8,72.8,2.33,2.63,0.552,0.666,21,5,1
2025-02-22 13:45:00,8.28,8.82,63.5,65.3,0.98,1.88,0.393,0.394,21,5,1
2025-02-22 14:00:00,7.86,8.34,69.6,72.6,1.77,2.87,0.522,0.524,22,5,1
2025-02-22 14:15:00,7.94,8.26,67.7,68.1,1.49,1.88,0.555,0.555,22,5,1
2025-02-22 14:30:00,7.85,8.28,68.7,69.0,1.59,2.08,0.509,0.509,22,5,1
2025-02-22 14:45:00,6.91,7.2,72.6,75.9,1.43,2.37,0.512,0.605,22,5,1
2025-02-22 15:00:00,7.12,7.9,74.0,77.7,1.91,3.43,0.491,0.561,23,5,1
2025-02-22 15:15:00,7.22,7.22,72.5,75.2,1.72,2.27,0.627,0.711,23,5,1
2025-02-22 15:30:00,7.18,7.19,74.8,75.4,2.13,2.27,0.518,0.576,23,5,1
2025-02-22 15:45:00,6.54,6.72,79.2,82.0,2.38,3.12,0.552,0.552,23,5,1
2025-02-22 16:00:00,7.26,7.86,75.0,76.9,2.26,3.25,0.543,0.543,0,6,1
2025-02-22 16:15:00,7.09,7.54,73.2,75.3,1.73,2.6,0.605,0.724,0,6,1
2025-02-22 16:30:00,6.3,6.42,81.3,85.0,2.57,3.42,0.686,0.749,0,6,1
2025-02-22 16:45:00,6.71,6.77,77.4,79.6,2.2,2.69,0.556,0.653,0,6,1
2025-02-22 17:00:00,7.16,7.2,81.2,82.2,3.4,3.63,0.674,0.751,1,6,1
2025-02-22 17:15:00,6.36,6.69,81.3,82.5,2.61,3.18,0.656,0.656,1,6,1
2025-02-22 17:30:00,6.68,7.38,85.1,89.2,3.71,5.22,0.82,0.907,1,6,1
2025-02-22 17:45:00,6.74,7.13,81.1,86.5,2.97,4.42,0.638,0.731,1,6,1
2025-02-22 18:00:00,6.73,7.05,82.3,84.6,3.18,3.97,0.693,0.78,2,6,1
2025-02-22 18:15:00,6.23,6.29,85.2,85.3,3.27,3.34,0.787,0.798,2,6,1
2025-02-22 18:30:00,6.9,7.66,80.4,83.5,2.98,4.36,0.729,0.805,2,6,1
2025-02-22 18:45:00,6.29,7.02,80.9,84.3,2.47,3.88,0.657,0.657,2,6,1
2025-02-22 19:00:00,6.5,6.71,82.7,85.9,3.04,3.89,0.676,0.7,3,6,1
2025-02-22 19:15:00,6.27,6.67,82.5,85.7,2.77,3.81,0.737,0.848,3,6,1
2025-02-22 19:30:00,7.43,7.67,83.6,85.8,4.15,4.82,0.66,0.785,3,6,1
2025-02-22 19:45:00,7.28,7.8,84.6,85.1,4.2,4.81,0.797,0.814,3,6,1
2025-02-22 20:00:00,7.31,7.55,80.9,81.1,3.5,3.77,0.726,0.726,4,6,1
2025-02-22 20:15:00,7.41,8.07,91.9,94.6,5.79,7.0,0.893,1.0,4,6,1
2025-02-22 20:30:00,7.07,7.3,88.2,90.6,4.72,5.41,0.822,0.823,4,6,1
2025-02-22 20:45:00,7.2,7.82,88.6,92.1,4.93,6.23,0.839,0.87,4,6,1
2025-02-22 21:00:00,7.4,8.15,85.9,87.0,4.58,5.55,0.726,0.726,5,6,1
2025-02-22 21:15:00,7.73,8.21,82.2,84.2,4.17,5.05,0.607,0.76,5,6,1
2025-02-22 21:30:00,8.09,8.21,82.9,83.5,4.66,4.91,0.726,0.788,5,6,1
2025-02-22 21:45:00,7.64,7.92,77.1,80.9,3.05,4.11,0.612,0.639,5,6,1
2025-02-22 22:00:00,8.37,8.73,76.0,79.8,3.57,4.7,0.581,0.598,6,6,1
2025-02-22 22:15:00,7.61,8.03,75.2,77.4,2.64,3.51,0.604,0.63,6,6,1
2025-02-22 22:30:00,8.55,8.67,78.7,81.6,4.29,5.0,0.615,0.68,6,6,1
2025-02-22 22:45:00,8.84,8.86,73.8,75.6,3.6,3.98,0.588,0.675,6,6,1
2025-02-22 23:00:00,8.79,9.09,78.9,81.1,4.56,5.31,0.71,0.804,7,6,1
2025-02-22 23:15:00,8.5,8.59,70.5,71.6,2.61,2.9,0.602,0.602,7,6,1
2025-02-22 23:30:00,8.55,9.34,75.5,78.1,3.66,4.95,0.612,0.712,7,6,1
2025-02-22 23:45:00,8.19,8.76,78.6,80.8,3.91,4.92,0.666,0.752,7,6,1
2025-02-23 00:00:00,8.47,8.72,77.7,80.1,4.02,4.73,0.658,0.665,8,6,1
2025-02-23 00:15:00,9.02,9.76,73.5,75.0,3.71,4.75,0.495,0.634,8,6,1
2025-02-23 00:30:00,8.41,9.19,71.7,73.9,2.74,3.96,0.494,0.501,8,6,1
2025-02-23 00:45:00,9.29,9.31,72.4,75.6,3.77,4.43,0.533,0.563,8,6,1
2025-02-23 01:00:00,9.97,10.25,74.2,76.3,4.8,5.52,0.55,0.585,9,6,1
2025-02-23 01:15:00,8.61,8.7,68.9,72.3,2.38,3.16,0.513,0.521,9,6,1
2025-02-23 01:30:00,8.87,8.88,69.7,73.4,2.82,3.56,0.557,0.643,9,6,1
2025-02-23 01:45:00,9.83,10.34,69.4,71.6,3.71,4.66,0.422,0.46,9,6,1
2025-02-23 02:00:00,9.16,9.36,69.0,70.2,2.97,3.41,0.446,0.448,10,6,1
2025-02-23 02:15:00,9.12,9.6,66.2,67.0,2.36,3.01,0.422,0.458,10,6,1
2025-02-23 02:30:00,9.58,9.99,72.3,74.2,4.05,4.83,0.591,0.675,10,6,1
2025-02-23 02:45:00,9.65,9.65,62.9,66.0,2.22,2.86,0.395,0.453,10,6,1
2025-02-23 03:00:00,9.94,10.18,67.4,69.2,3.42,4.01,0.455,0.511,11,6,1
2025-02-23 03:15:00,10.34,10.5,68.3,71.9,4.0,4.89,0.416,0.421,11,6,1
2025-02-23 03:30:00,9.71,9.74,64.4,67.7,2.6,3.27,0.412,0.415,11,6,1
2025-02-23 03:45:00,8.94,9.07,60.9,63.8,1.11,1.82,0.268,0.268,11,6,1
2025-02-23 04:00:00,10.06,10.39,64.6,67.6,2.97,3.9,0.446,0.464,12,6,1
2025-02-23 04:15:00,10.46,10.61,67.2,69.2,3.9,4.46,0.442,0.474,12,6,1
2025-02-23 04:30:00,10.44,10.7,64.8,68.8,3.39,4.46,0.428,0.474,12,6,1
2025-02-23 04:45:00,11.05,11.36,61.8,65.8,3.4,4.52,0.284,0.418,12,6,1
2025-02-23 05:00:00,10.59,11.33,63.8,64.9,3.34,4.31,0.404,0.404,13,6,1
2025-02-23 05:15:00,10.89,11.27,55.9,60.8,2.89,3.44,0.275,0.363,13,6,1
2025-02-23 05:30:00,10.38,11.02,54.4,54.4,2.38,3.02,0.267,0.267,13,6,1
2025-02-23 05:45:00,10.53,10.93,55.6,56.7,2.53,2.93,0.273,0.368,13,6,1
2025-02-23 06:00:00,10.22,10.48,53.4,54.8,2.22,2.48,0.235,0.305,14,6,1
2025-02-23 06:15:00,10.17,10.89,53.3,57.0,2.17,2.89,0.288,0.299,14,6,1
2025-02-23 06:30:00,10.63,10.82,56.3,59.9,2.63,2.82,0.256,0.359,14,6,1
2025-02-23 06:45:00,10.8,11.0,55.9,56.0,2.8,3.0,0.339,0.389,14,6,1
2025-02-23 07:00:00,9.94,10.5,57.0,58.4,1.94,2.5,0.319,0.409,15,6,1
2025-02-23 07:15:00,10.66,11.39,61.1,61.6,2.88,3.7,0.409,0.502,15,6,1
2025-02-23 07:30:00,10.81,11.2,62.5,62.8,3.31,3.76,0.425,0.425,15,6,1
2025-02-23 07:45:00,9.9,10.62,63.5,64.9,2.61,3.61,0.359,0.407,15,6,1
2025-02-23 08:00:00,8.75,9.94,57.5,59.1,0.75,1.94,0.337,0.441,16,6,1
2025-02-23 08:15:00,9.45,9.91,57.1,60.8,1.45,2.07,0.309,0.32,16,6,1
2025-02-23 08:30:00,9.79,10.26,54.1,56.2,1.79,2.26,0.278,0.347,16,6,1
2025-02-23 08:45:00,8.78,8.92,58.7,61.6,0.78,1.24,0.363,0.368,16,6,1
2025-02-23 09:00:00,9.23,9.65,54.8,54.9,1.23,1.65,0.276,0.293,17,6,1
