timestamp,q_cooling_forecast_kw_p50,q_cooling_forecast_kw_p90,ambient_temp_forecast_C,ambient_rh_forecast_pct
2025-02-16 06:00:00,1383.7,1463.7,9.28,61.2
2025-02-16 06:15:00,1429.7,1509.7,10.4,52.2
2025-02-16 06:30:00,1485.6,1565.6,10.06,54.4
2025-02-16 06:45:00,1497.1,1577.1,9.72,57.8
2025-02-16 07:00:00,1545.1,1625.1,10.22,54.2
2025-02-16 07:15:00,1418.3,1530.9,10.98,54.6
2025-02-16 07:30:00,1429.2,1519.8,10.57,60.1
2025-02-16 07:45:00,1394.0,1474.0,9.92,59.2
2025-02-16 08:00:00,1416.7,1496.7,10.09,57.2
2025-02-16 08:15:00,1423.7,1515.9,9.59,58.8
2025-02-16 08:30:00,1549.1,1698.0,10.52,50.8
2025-02-16 08:45:00,1461.6,1541.6,10.81,53.9
2025-02-16 09:00:00,1397.5,1477.5,9.64,51.6
2025-02-16 09:15:00,1308.5,1432.0,10.13,54.9
2025-02-16 09:30:00,1500.1,1580.1,9.53,54.7
2025-02-16 09:45:00,1292.9,1438.7,9.93,58.4
2025-02-16 10:00:00,1382.6,1462.6,8.11,60.7
2025-02-16 10:15:00,1257.5,1499.7,8.51,56.7
2025-02-16 10:30:00,1341.8,1421.8,8.28,68.0
2025-02-16 10:45:00,1247.8,1363.8,7.28,60.2
2025-02-16 11:00:00,1327.7,1407.7,7.57,65.1
2025-02-16 11:15:00,1302.0,1382.0,7.28,57.5
2025-02-16 11:30:00,1365.8,1445.8,7.55,61.9
2025-02-16 11:45:00,1468.9,1548.9,8.21,57.7
2025-02-16 12:00:00,1422.0,1502.0,8.21,60.7
2025-02-16 12:15:00,1386.3,1476.7,7.29,59.8
2025-02-16 12:30:00,1245.5,1325.5,7.08,61.2
2025-02-16 12:45:00,1332.7,1412.7,6.38,60.6
2025-02-16 13:00:00,1367.7,1447.7,7.58,60.7
2025-02-16 13:15:00,1324.2,1404.2,7.47,71.7
2025-02-16 13:30:00,1366.3,1446.3,7.8,67.1
2025-02-16 13:45:00,1385.4,1465.4,8.55,73.0
2025-02-16 14:00:00,1376.6,1456.6,7.36,67.7
2025-02-16 14:15:00,1334.2,1470.1,6.88,63.8
2025-02-16 14:30:00,1244.4,1331.4,7.55,65.8
2025-02-16 14:45:00,1328.2,1472.7,6.05,67.6
2025-02-16 15:00:00,1286.3,1366.3,6.49,69.8
2025-02-16 15:15:00,1365.7,1445.7,6.83,75.2
2025-02-16 15:30:00,1436.5,1516.5,5.64,76.8
2025-02-16 15:45:00,1353.0,1433.0,6.13,80.2
2025-02-16 16:00:00,1440.5,1520.5,5.93,82.6
2025-02-16 16:15:00,1490.9,1570.9,6.64,74.8
2025-02-16 16:30:00,1442.5,1638.1,5.85,77.8
2025-02-16 16:45:00,1548.4,1628.4,6.48,73.5
2025-02-16 17:00:00,1509.5,1589.5,5.89,77.2
2025-02-16 17:15:00,1403.5,1546.9,6.2,75.6
2025-02-16 17:30:00,1470.7,1550.7,6.25,79.4
2025-02-16 17:45:00,1459.1,1539.1,5.95,80.2
2025-02-16 18:00:00,1346.0,1426.0,6.99,85.3
2025-02-16 18:15:00,1359.4,1440.4,7.04,90.9
2025-02-16 18:30:00,1446.4,1584.6,6.72,85.3
2025-02-16 18:45:00,1602.7,1682.7,6.8,79.5
2025-02-16 19:00:00,1421.2,1501.2,5.91,97.6
2025-02-16 19:15:00,1501.9,1581.9,5.8,89.2
2025-02-16 19:30:00,1418.8,1498.8,5.8,80.9
2025-02-16 19:45:00,1481.4,1561.4,8.25,82.0
2025-02-16 20:00:00,1392.0,1472.0,5.91,86.8
2025-02-16 20:15:00,1512.7,1592.7,7.15,85.1
2025-02-16 20:30:00,1323.2,1455.5,7.85,86.5
2025-02-16 20:45:00,1365.1,1562.2,7.07,90.8
2025-02-16 21:00:00,1468.1,1548.1,7.56,86.3
2025-02-16 21:15:00,1398.8,1554.4,6.68,92.6
2025-02-16 21:30:00,1410.2,1612.1,7.91,82.3
2025-02-16 21:45:00,1352.2,1432.2,8.32,90.6
2025-02-16 22:00:00,1307.9,1420.1,7.82,85.3
2025-02-16 22:15:00,1333.5,1413.5,7.81,74.2
2025-02-16 22:30:00,1362.6,1463.9,8.49,83.6
2025-02-16 22:45:00,1355.8,1440.7,8.2,86.5
2025-02-16 23:00:00,1407.7,1487.7,7.21,87.0
2025-02-16 23:15:00,1342.5,1422.5,7.65,87.5
2025-02-16 23:30:00,1381.7,1461.7,7.15,83.2
2025-02-16 23:45:00,1399.3,1616.9,8.56,76.4
2025-02-17 00:00:00,1475.2,1682.2,7.65,70.7
2025-02-17 00:15:00,1562.2,1749.5,7.9,74.8
2025-02-17 00:30:00,1598.2,1690.6,7.53,79.7
2025-02-17 00:45:00,1757.7,1837.7,8.59,84.5
2025-02-17 01:00:00,1848.0,1968.2,9.4,77.6
2025-02-17 01:15:00,1775.9,1903.7,8.11,76.8
2025-02-17 01:30:00,1915.8,2006.5,8.24,74.5
2025-02-17 01:45:00,1924.3,2004.3,9.08,74.5
2025-02-17 02:00:00,2051.2,2131.2,8.51,62.5
2025-02-17 02:15:00,2134.2,2283.8,7.61,78.9
2025-02-17 02:30:00,2096.8,2242.6,9.32,69.8
2025-02-17 02:45:00,2083.3,2163.3,8.68,64.9
2025-02-17 03:00:00,2154.3,2234.3,9.76,64.9
2025-02-17 03:15:00,2048.4,2230.0,9.6,62.3
2025-02-17 03:30:00,2025.5,2105.5,8.78,65.6
2025-02-17 03:45:00,1921.2,2001.2,10.2,67.9
2025-02-17 04:00:00,1816.6,1963.0,9.0,58.8
2025-02-17 04:15:00,1776.0,1856.0,9.72,64.5
2025-02-17 04:30:00,1669.4,1790.3,10.38,61.1
2025-02-17 04:45:00,1672.5,1752.5,10.19,56.0
2025-02-17 05:00:00,1536.2,1616.2,10.3,53.2
2025-02-17 05:15:00,1532.2,1619.6,10.02,60.1
2025-02-17 05:30:00,1523.2,1603.2,9.92,56.4
2025-02-17 05:45:00,1535.9,1615.9,8.96,59.8
2025-02-17 06:00:00,1479.7,1626.0,9.86,60.3
2025-02-17 06:15:00,1588.9,1668.9,9.69,63.4
2025-02-17 06:30:00,1584.0,1664.0,9.72,51.0
2025-02-17 06:45:00,1548.9,1689.3,10.33,44.6
2025-02-17 07:00:00,1520.2,1612.4,10.61,49.2
2025-02-17 07:15:00,1600.7,1720.2,10.14,49.6
2025-02-17 07:30:00,1462.4,1542.4,9.02,57.3
2025-02-17 07:45:00,1438.5,1518.5,9.35,47.9
2025-02-17 08:00:00,1272.3,1487.5,8.54,48.9
2025-02-17 08:15:00,1431.2,1547.3,9.45,62.8
2025-02-17 08:30:00,1391.4,1527.0,9.51,53.4
2025-02-17 08:45:00,1444.5,1524.5,8.46,48.8
2025-02-17 09:00:00,1468.6,1548.6,9.77,52.0
2025-02-17 09:15:00,1409.0,1537.1,8.81,48.5
2025-02-17 09:30:00,1392.9,1472.9,8.94,64.5
2025-02-17 09:45:00,1507.2,1587.2,8.29,56.4
2025-02-17 10:00:00,1329.2,1568.6,8.48,63.1
2025-02-17 10:15:00,1426.4,1506.4,8.72,61.6
2025-02-17 10:30:00,1439.9,1519.9,9.09,57.3
2025-02-17 10:45:00,1462.2,1628.0,7.33,53.2
2025-02-17 11:00:00,1430.1,1510.1,9.25,58.4
2025-02-17 11:15:00,1339.6,1419.6,8.54,56.8
2025-02-17 11:30:00,1443.6,1523.6,7.73,59.9
2025-02-17 11:45:00,1289.6,1428.3,8.03,65.8
2025-02-17 12:00:00,1509.7,1589.7,8.43,61.4
2025-02-17 12:15:00,1436.7,1566.6,6.87,61.3
2025-02-17 12:30:00,1582.6,1662.6,7.17,63.3
2025-02-17 12:45:00,1491.8,1571.8,8.16,65.1
2025-02-17 13:00:00,1499.0,1579.0,7.14,69.3
2025-02-17 13:15:00,1462.7,1542.7,7.26,72.3
2025-02-17 13:30:00,1529.5,1609.5,7.86,67.0
2025-02-17 13:45:00,1471.6,1551.6,7.86,66.0
2025-02-17 14:00:00,1356.1,1567.3,7.8,67.6
2025-02-17 14:15:00,1466.8,1546.8,7.53,68.3
2025-02-17 14:30:00,1415.5,1645.5,6.81,77.2
2025-02-17 14:45:00,1428.0,1508.0,7.73,67.0
2025-02-17 15:00:00,1411.4,1491.4,6.9,68.0
2025-02-17 15:15:00,1425.0,1505.0,6.37,74.8
2025-02-17 15:30:00,1368.2,1448.2,6.19,73.5
2025-02-17 15:45:00,1417.8,1497.8,6.12,71.2
2025-02-17 16:00:00,1431.0,1511.0,6.69,78.5
2025-02-17 16:15:00,1338.2,1418.2,6.9,75.9
2025-02-17 16:30:00,1389.3,1469.3,6.02,82.0
2025-02-17 16:45:00,1386.6,1466.6,5.96,72.7
2025-02-17 17:00:00,1344.9,1436.3,6.24,71.8
2025-02-17 17:15:00,1347.9,1427.9,6.05,82.2
2025-02-17 17:30:00,1469.8,1549.8,6.09,82.5
2025-02-17 17:45:00,1310.1,1486.0,5.64,81.1
2025-02-17 18:00:00,1362.3,1587.0,6.18,80.5
2025-02-17 18:15:00,1439.9,1519.9,6.15,88.3
2025-02-17 18:30:00,1412.9,1492.9,6.3,94.5
2025-02-17 18:45:00,1455.9,1535.9,6.75,80.8
2025-02-17 19:00:00,1459.2,1539.2,6.29,78.8
2025-02-17 19:15:00,1461.8,1541.8,6.22,88.3
2025-02-17 19:30:00,1404.3,1484.3,5.93,86.4
2025-02-17 19:45:00,1277.3,1403.1,6.69,91.5
2025-02-17 20:00:00,1248.5,1328.5,5.78,88.9
2025-02-17 20:15:00,1329.6,1409.6,5.78,81.9
2025-02-17 20:30:00,1433.7,1513.7,6.94,81.1
2025-02-17 20:45:00,1418.3,1498.3,7.16,86.3
2025-02-17 21:00:00,1312.5,1392.5,6.36,80.6
2025-02-17 21:15:00,1343.1,1500.8,7.36,81.4
2025-02-17 21:30:00,1305.8,1488.9,6.62,81.2
2025-02-17 21:45:00,1417.4,1497.4,7.14,85.6
2025-02-17 22:00:00,1298.6,1378.6,6.78,92.7
2025-02-17 22:15:00,1372.0,1452.0,7.72,88.6
2025-02-17 22:30:00,1471.8,1551.8,7.58,86.8
2025-02-17 22:45:00,1356.7,1436.7,7.68,85.1
2025-02-17 23:00:00,1436.2,1516.2,7.83,83.4
2025-02-17 23:15:00,1542.7,1622.7,6.81,79.2
2025-02-17 23:30:00,1448.4,1532.2,8.02,73.9
2025-02-17 23:45:00,1356.3,1523.0,7.12,79.8
2025-02-18 00:00:00,1506.4,1586.4,7.64,76.4
2025-02-18 00:15:00,1472.2,1623.2,8.11,71.7
2025-02-18 00:30:00,1650.5,1730.5,8.2,75.1
2025-02-18 00:45:00,1665.1,1824.6,8.53,72.0
2025-02-18 01:00:00,1841.7,1921.7,7.82,67.0
2025-02-18 01:15:00,1848.7,1981.3,8.66,64.0
2025-02-18 01:30:00,2066.8,2146.8,9.49,66.2
2025-02-18 01:45:00,2103.0,2183.0,8.35,66.7
2025-02-18 02:00:00,2197.1,2277.1,9.09,72.0
2025-02-18 02:15:00,2149.2,2229.2,9.78,67.9
2025-02-18 02:30:00,2116.8,2239.8,8.6,65.5
2025-02-18 02:45:00,2244.6,2324.6,9.33,70.2
2025-02-18 03:00:00,2154.4,2234.4,9.55,67.6
2025-02-18 03:15:00,2028.2,2108.2,8.45,62.7
2025-02-18 03:30:00,1960.5,2040.5,9.85,61.9
2025-02-18 03:45:00,1788.1,1908.2,9.39,56.9
2025-02-18 04:00:00,1889.9,1969.9,9.69,57.6
2025-02-18 04:15:00,1759.0,1839.0,10.14,56.7
2025-02-18 04:30:00,1579.7,1736.9,10.6,64.2
2025-02-18 04:45:00,1586.9,1666.9,10.78,56.6
2025-02-18 05:00:00,1440.0,1722.9,8.95,53.0
2025-02-18 05:15:00,1402.0,1523.8,8.66,63.3
2025-02-18 05:30:00,1550.9,1630.9,9.51,59.0
2025-02-18 05:45:00,1469.5,1549.5,9.24,65.6
2025-02-18 06:00:00,1293.8,1591.9,10.76,62.0
2025-02-18 06:15:00,1432.4,1526.6,9.86,68.0
2025-02-18 06:30:00,1388.9,1468.9,9.56,62.7
2025-02-18 06:45:00,1285.1,1518.5,9.07,60.9
2025-02-18 07:00:00,1313.8,1487.5,9.06,58.0
2025-02-18 07:15:00,1513.3,1593.3,7.84,61.1
2025-02-18 07:30:00,1469.2,1549.2,9.0,60.9
2025-02-18 07:45:00,1454.3,1700.0,8.67,57.5
2025-02-18 08:00:00,1517.4,1597.4,10.1,55.9
2025-02-18 08:15:00,1378.8,1548.4,8.89,61.4
2025-02-18 08:30:00,1499.1,1579.1,9.48,56.1
2025-02-18 08:45:00,1593.2,1673.2,9.78,53.8
2025-02-18 09:00:00,1316.8,1507.3,9.48,58.0
2025-02-18 09:15:00,1413.5,1493.5,8.65,55.7
2025-02-18 09:30:00,1446.8,1526.8,9.63,56.6
2025-02-18 09:45:00,1427.0,1507.0,9.63,51.7
2025-02-18 10:00:00,1315.5,1542.0,8.4,56.5
2025-02-18 10:15:00,1400.4,1492.6,8.53,50.8
2025-02-18 10:30:00,1305.9,1480.6,8.12,59.5
2025-02-18 10:45:00,1426.7,1532.4,9.18,59.3
2025-02-18 11:00:00,1436.7,1516.7,9.37,61.5
2025-02-18 11:15:00,1571.4,1651.4,7.76,68.6
2025-02-18 11:30:00,1467.6,1547.6,7.32,67.6
2025-02-18 11:45:00,1375.4,1554.2,7.54,61.8
2025-02-18 12:00:00,1383.6,1463.6,8.05,65.0
2025-02-18 12:15:00,1312.4,1392.4,7.52,64.7
2025-02-18 12:30:00,1268.3,1452.0,7.78,68.7
2025-02-18 12:45:00,1342.9,1422.9,7.75,74.0
2025-02-18 13:00:00,1385.9,1465.9,6.63,60.5
2025-02-18 13:15:00,1454.9,1534.9,6.56,68.7
2025-02-18 13:30:00,1383.0,1652.1,6.74,72.2
2025-02-18 13:45:00,1371.9,1451.9,7.54,71.4
2025-02-18 14:00:00,1341.9,1554.9,6.61,67.2
2025-02-18 14:15:00,1299.5,1379.5,7.11,72.4
2025-02-18 14:30:00,1349.6,1529.1,6.0,74.0
2025-02-18 14:45:00,1393.7,1473.7,5.17,77.5
2025-02-18 15:00:00,1347.9,1601.9,5.93,75.5
2025-02-18 15:15:00,1304.2,1508.6,6.65,72.8
2025-02-18 15:30:00,1350.4,1430.4,5.38,78.9
2025-02-18 15:45:00,1405.9,1485.9,5.62,71.6
2025-02-18 16:00:00,1497.6,1577.6,5.83,75.7
2025-02-18 16:15:00,1401.8,1481.8,6.15,78.8
2025-02-18 16:30:00,1391.6,1471.6,6.22,79.5
2025-02-18 16:45:00,1346.2,1449.3,6.23,85.4
2025-02-18 17:00:00,1351.5,1431.5,6.56,79.7
2025-02-18 17:15:00,1432.1,1512.1,6.34,77.0
2025-02-18 17:30:00,1409.1,1555.2,5.81,78.1
2025-02-18 17:45:00,1505.6,1596.5,6.27,79.8
2025-02-18 18:00:00,1381.1,1461.1,6.15,83.4
2025-02-18 18:15:00,1337.4,1417.4,4.32,83.1
2025-02-18 18:30:00,1345.4,1425.4,7.94,89.4
2025-02-18 18:45:00,1337.8,1487.2,6.39,86.7
2025-02-18 19:00:00,1316.2,1396.2,6.37,86.8
2025-02-18 19:15:00,1295.2,1492.8,5.22,81.0
2025-02-18 19:30:00,1401.1,1481.1,7.54,91.2
2025-02-18 19:45:00,1258.7,1399.4,5.97,85.2
2025-02-18 20:00:00,1253.1,1348.9,6.84,87.6
2025-02-18 20:15:00,1358.6,1505.4,6.56,88.0
2025-02-18 20:30:00,1302.4,1392.9,6.45,87.8
2025-02-18 20:45:00,1291.4,1371.4,6.27,88.5
2025-02-18 21:00:00,1486.9,1571.5,6.74,83.1
2025-02-18 21:15:00,1390.7,1470.7,6.85,81.4
2025-02-18 21:30:00,1457.3,1537.3,7.2,79.7
2025-02-18 21:45:00,1514.8,1594.8,6.3,85.5
2025-02-18 22:00:00,1528.9,1608.9,7.49,86.5
2025-02-18 22:15:00,1524.1,1604.1,7.49,85.8
2025-02-18 22:30:00,1384.0,1464.0,7.33,90.6
2025-02-18 22:45:00,1272.4,1495.7,8.02,77.4
2025-02-18 23:00:00,1427.8,1550.6,8.6,76.8
2025-02-18 23:15:00,1334.0,1414.0,7.75,86.1
2025-02-18 23:30:00,1459.0,1539.0,8.37,84.6
2025-02-18 23:45:00,1554.2,1634.2,8.75,82.0
2025-02-19 00:00:00,1465.8,1612.4,7.38,83.3
2025-02-19 00:15:00,1605.6,1685.6,8.03,78.4
2025-02-19 00:30:00,1631.8,1711.8,7.34,77.5
2025-02-19 00:45:00,1771.6,1851.6,8.55,68.0
2025-02-19 01:00:00,1820.9,1909.3,8.75,75.0
2025-02-19 01:15:00,1948.9,2095.6,9.58,68.9
2025-02-19 01:30:00,2056.5,2212.3,9.85,68.6
2025-02-19 01:45:00,2185.8,2267.6,10.39,74.7
2025-02-19 02:00:00,2351.0,2431.0,9.44,71.6
2025-02-19 02:15:00,2250.3,2330.3,10.43,73.2
2025-02-19 02:30:00,2186.6,2266.6,9.02,65.4
2025-02-19 02:45:00,2171.9,2251.9,9.83,68.6
2025-02-19 03:00:00,2077.6,2267.4,9.86,69.5
2025-02-19 03:15:00,2151.1,2231.1,10.0,68.8
2025-02-19 03:30:00,1976.8,2070.5,10.84,67.1
2025-02-19 03:45:00,1879.0,1959.0,9.53,57.5
2025-02-19 04:00:00,1758.6,1838.6,9.74,63.2
2025-02-19 04:15:00,1693.6,1865.6,9.95,68.4
2025-02-19 04:30:00,1514.4,1594.4,9.39,67.5
2025-02-19 04:45:00,1629.2,1709.2,10.9,65.1
2025-02-19 05:00:00,1452.6,1627.8,9.84,61.6
2025-02-19 05:15:00,1544.9,1673.3,10.61,55.7
2025-02-19 05:30:00,1560.1,1782.1,10.38,60.1
2025-02-19 05:45:00,1524.2,1604.2,10.91,55.1
2025-02-19 06:00:00,1594.3,1689.5,10.19,58.1
2025-02-19 06:15:00,1576.2,1726.2,10.07,52.1
2025-02-19 06:30:00,1489.5,1569.5,10.93,44.2
2025-02-19 06:45:00,1613.2,1693.2,10.61,56.2
2025-02-19 07:00:00,1622.9,1791.8,9.43,47.0
2025-02-19 07:15:00,1526.5,1606.5,10.52,50.1
2025-02-19 07:30:00,1430.0,1510.0,10.19,48.3
2025-02-19 07:45:00,1410.1,1530.3,11.42,48.9
2025-02-19 08:00:00,1499.5,1579.5,9.73,56.1
2025-02-19 08:15:00,1344.1,1555.7,9.59,57.5
2025-02-19 08:30:00,1388.5,1468.5,10.5,47.2
2025-02-19 08:45:00,1532.6,1612.6,10.36,60.1
2025-02-19 09:00:00,1564.0,1644.0,8.85,55.1
2025-02-19 09:15:00,1590.4,1670.4,7.59,55.9
2025-02-19 09:30:00,1680.4,1760.4,9.77,57.1
2025-02-19 09:45:00,1625.9,1705.9,8.64,64.9
2025-02-19 10:00:00,1529.5,1609.5,9.41,58.0
2025-02-19 10:15:00,1410.6,1490.6,8.59,59.6
2025-02-19 10:30:00,1414.6,1494.6,9.87,65.9
2025-02-19 10:45:00,1487.0,1567.0,8.79,60.5
2025-02-19 11:00:00,1272.1,1424.0,9.67,55.5
2025-02-19 11:15:00,1264.3,1400.4,9.72,62.0
2025-02-19 11:30:00,1304.3,1384.3,8.35,47.3
2025-02-19 11:45:00,1444.5,1524.5,9.51,55.0
2025-02-19 12:00:00,1421.3,1501.3,9.22,56.0
2025-02-19 12:15:00,1456.8,1574.4,8.1,56.9
2025-02-19 12:30:00,1343.1,1620.6,7.99,62.4
2025-02-19 12:45:00,1444.8,1524.8,8.0,53.4
2025-02-19 13:00:00,1348.1,1428.1,6.72,66.7
2025-02-19 13:15:00,1336.1,1416.1,8.14,66.9
2025-02-19 13:30:00,1345.3,1425.3,7.79,73.9
2025-02-19 13:45:00,1290.8,1370.8,7.38,71.1
2025-02-19 14:00:00,1461.8,1541.8,6.64,70.0
2025-02-19 14:15:00,1378.2,1458.2,8.03,72.1
2025-02-19 14:30:00,1410.2,1490.2,6.95,70.0
2025-02-19 14:45:00,1396.1,1476.1,6.35,76.7
2025-02-19 15:00:00,1434.9,1514.9,6.59,82.4
2025-02-19 15:15:00,1374.4,1454.4,6.85,81.3
2025-02-19 15:30:00,1348.3,1428.3,6.61,78.3
2025-02-19 15:45:00,1409.4,1489.4,5.91,75.3
2025-02-19 16:00:00,1511.7,1591.7,6.8,77.4
2025-02-19 16:15:00,1372.6,1565.4,5.92,85.6
2025-02-19 16:30:00,1439.4,1524.8,6.25,76.2
2025-02-19 16:45:00,1474.7,1554.7,6.22,85.9
2025-02-19 17:00:00,1405.2,1489.9,7.44,81.5
2025-02-19 17:15:00,1448.9,1528.9,6.81,83.0
2025-02-19 17:30:00,1290.3,1449.0,7.12,79.3
2025-02-19 17:45:00,1293.1,1373.1,8.22,86.8
2025-02-19 18:00:00,1304.8,1384.8,6.71,92.6
2025-02-19 18:15:00,1379.9,1459.9,7.69,86.5
2025-02-19 18:30:00,1476.2,1556.2,7.55,87.6
2025-02-19 18:45:00,1393.8,1575.3,6.7,91.9
2025-02-19 19:00:00,1421.0,1501.0,7.96,77.3
2025-02-19 19:15:00,1417.6,1497.6,6.59,79.1
2025-02-19 19:30:00,1352.6,1432.6,6.94,89.2
2025-02-19 19:45:00,1399.7,1479.7,8.08,80.8
2025-02-19 20:00:00,1336.0,1416.0,5.75,80.9
2025-02-19 20:15:00,1363.8,1443.8,6.8,87.1
2025-02-19 20:30:00,1467.1,1547.1,6.49,77.2
2025-02-19 20:45:00,1341.1,1421.1,6.06,81.1
2025-02-19 21:00:00,1450.0,1530.0,5.89,86.8
2025-02-19 21:15:00,1502.6,1582.6,7.05,79.8
2025-02-19 21:30:00,1469.3,1549.3,7.72,86.0
2025-02-19 21:45:00,1433.3,1513.3,7.66,87.4
2025-02-19 22:00:00,1319.8,1421.6,7.63,83.9
2025-02-19 22:15:00,1392.8,1472.8,7.69,84.5
2025-02-19 22:30:00,1537.5,1617.5,7.79,83.0
2025-02-19 22:45:00,1240.7,1405.1,8.7,80.9
2025-02-19 23:00:00,1441.1,1521.1,7.12,73.4
2025-02-19 23:15:00,1397.8,1477.8,7.68,72.9
2025-02-19 23:30:00,1400.9,1480.9,8.52,81.9
2025-02-19 23:45:00,1397.2,1477.2,9.58,79.6
2025-02-20 00:00:00,1553.8,1659.4,8.78,82.0
2025-02-20 00:15:00,1605.1,1685.1,8.8,81.5
2025-02-20 00:30:00,1743.0,1823.0,10.29,74.5
2025-02-20 00:45:00,1852.0,1936.7,10.22,79.5
2025-02-20 01:00:00,1812.2,1952.6,9.4,73.6
2025-02-20 01:15:00,1903.8,1983.8,10.71,71.4
2025-02-20 01:30:00,2015.5,2096.4,9.44,62.0
2025-02-20 01:45:00,2108.8,2188.8,10.51,67.6
2025-02-20 02:00:00,2240.4,2320.4,10.11,60.1
2025-02-20 02:15:00,2261.9,2341.9,10.31,65.7
2025-02-20 02:30:00,2207.5,2287.5,11.62,64.7
2025-02-20 02:45:00,2296.3,2376.3,10.9,69.2
2025-02-20 03:00:00,2096.1,2176.1,10.21,66.2
2025-02-20 03:15:00,2091.1,2171.1,10.5,63.0
2025-02-20 03:30:00,2051.0,2131.0,10.55,67.2
2025-02-20 03:45:00,1956.7,2036.7,10.97,69.3
2025-02-20 04:00:00,1893.0,1973.0,10.72,68.5
2025-02-20 04:15:00,1828.2,1908.2,11.47,65.7
2025-02-20 04:30:00,1714.5,1794.5,10.97,58.6
2025-02-20 04:45:00,1667.4,1747.4,10.82,67.9
2025-02-20 05:00:00,1609.7,1689.7,10.0,62.5
2025-02-20 05:15:00,1555.4,1638.1,9.21,60.0
2025-02-20 05:30:00,1483.7,1594.9,10.62,61.1
2025-02-20 05:45:00,1502.8,1582.8,10.41,56.6
2025-02-20 06:00:00,1596.0,1676.0,10.97,57.3
2025-02-20 06:15:00,1560.3,1674.6,12.27,50.6
2025-02-20 06:30:00,1460.9,1540.9,10.88,63.5
2025-02-20 06:45:00,1504.0,1608.9,11.69,56.9
2025-02-20 07:00:00,1467.4,1547.4,9.75,61.5
2025-02-20 07:15:00,1479.4,1650.9,9.28,58.0
2025-02-20 07:30:00,1559.2,1662.4,8.86,65.5
2025-02-20 07:45:00,1508.9,1588.9,9.4,64.7
2025-02-20 08:00:00,1555.9,1635.9,9.92,58.1
2025-02-20 08:15:00,1556.3,1678.6,10.2,61.4
2025-02-20 08:30:00,1659.1,1739.1,10.82,56.2
2025-02-20 08:45:00,1599.3,1679.3,10.91,59.4
2025-02-20 09:00:00,1523.4,1603.4,10.99,52.4
2025-02-20 09:15:00,1478.2,1604.1,10.01,51.6
2025-02-20 09:30:00,1455.3,1571.0,9.38,48.3
2025-02-20 09:45:00,1413.1,1493.1,9.54,50.7
2025-02-20 10:00:00,1492.5,1572.5,9.88,47.4
2025-02-20 10:15:00,1445.1,1556.4,9.09,52.6
2025-02-20 10:30:00,1548.1,1628.1,10.28,52.4
2025-02-20 10:45:00,1463.7,1543.7,9.37,59.6
2025-02-20 11:00:00,1311.6,1591.1,9.37,56.5
2025-02-20 11:15:00,1382.3,1534.7,9.54,56.3
2025-02-20 11:30:00,1441.4,1521.4,8.53,68.0
2025-02-20 11:45:00,1405.0,1485.0,8.62,62.8
2025-02-20 12:00:00,1394.7,1474.7,9.49,58.1
2025-02-20 12:15:00,1423.7,1503.7,9.16,64.1
2025-02-20 12:30:00,1364.1,1526.5,8.1,58.5
2025-02-20 12:45:00,1219.9,1359.9,8.59,64.5
2025-02-20 13:00:00,1419.8,1499.8,8.36,60.6
2025-02-20 13:15:00,1345.9,1425.9,7.69,66.1
2025-02-20 13:30:00,1318.5,1410.8,7.97,67.0
2025-02-20 13:45:00,1265.7,1345.7,7.02,66.0
2025-02-20 14:00:00,1320.1,1400.1,8.08,69.0
2025-02-20 14:15:00,1408.1,1488.1,8.65,68.1
2025-02-20 14:30:00,1265.9,1438.8,8.35,74.3
2025-02-20 14:45:00,1433.0,1513.0,6.35,76.7
2025-02-20 15:00:00,1371.8,1451.8,7.98,72.8
2025-02-20 15:15:00,1280.4,1396.5,6.59,72.7
2025-02-20 15:30:00,1253.8,1333.8,7.44,78.7
2025-02-20 15:45:00,1235.2,1337.8,7.09,75.7
2025-02-20 16:00:00,1290.7,1370.7,7.15,77.0
2025-02-20 16:15:00,1233.1,1313.1,7.43,76.0
2025-02-20 16:30:00,1396.4,1476.4,7.31,76.5
2025-02-20 16:45:00,1341.9,1424.3,7.36,74.7
2025-02-20 17:00:00,1358.6,1438.6,6.62,75.8
2025-02-20 17:15:00,1424.5,1504.5,7.29,75.4
2025-02-20 17:30:00,1408.9,1537.8,6.94,81.0
2025-02-20 17:45:00,1326.6,1406.6,6.5,78.5
2025-02-20 18:00:00,1394.4,1474.4,7.0,79.0
2025-02-20 18:15:00,1293.2,1373.2,6.31,78.6
2025-02-20 18:30:00,1366.3,1452.5,7.12,80.1
2025-02-20 18:45:00,1401.8,1481.8,7.47,78.6
2025-02-20 19:00:00,1425.8,1505.8,7.56,88.7
2025-02-20 19:15:00,1410.6,1490.6,7.71,75.0
2025-02-20 19:30:00,1486.1,1566.1,8.87,88.4
2025-02-20 19:45:00,1449.8,1529.8,7.25,87.8
2025-02-20 20:00:00,1539.4,1619.4,6.73,92.3
2025-02-20 20:15:00,1425.9,1505.9,7.84,79.7
2025-02-20 20:30:00,1517.7,1597.7,7.79,83.3
2025-02-20 20:45:00,1350.9,1430.9,7.18,81.5
2025-02-20 21:00:00,1431.3,1607.1,8.52,80.5
2025-02-20 21:15:00,1347.5,1427.5,8.14,78.9
2025-02-20 21:30:00,1474.6,1554.6,8.08,89.3
2025-02-20 21:45:00,1424.7,1706.4,8.0,80.3
2025-02-20 22:00:00,1402.6,1482.6,7.74,86.5
